section,set_name,draw_name,column_index,triad,vt_triad,vertical_support,horizontal_span,set_span,variant_echo,has_straight,has_vt_straight,vt_only_lane,col1_arrival,precol1_funnel,ls_col_42,ls2_lane,is_starred,star_count,is_superhot_slot,is_set1,guard_injected,score,reasons
Evening,Set1,Draw3,4,048,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,079,135,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,138,244,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,238,344,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,245,135,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,345,145,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,348,445,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,358,144,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,368,244,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,378,344,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,389,445,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,455,15,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,457,135,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,458,145,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,458,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,478,345,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,488,45,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,568,124,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,688,24,0,6,1,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,346,245,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,456,125,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,559,15,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,134,245,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,689,245,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,147,235,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,269,235,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,049,155,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,049,155,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,149,255,0,4,1,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,459,155,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,459,155,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,469,255,0,4,1,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,569,125,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,034,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,144,25,0,4,2,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,349,455,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,489,455,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,499,55,0,6,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,589,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,589,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,599,15,0,5,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,699,25,0,4,2,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,899,45,0,7,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,179,235,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,234,345,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,246,235,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,249,355,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,479,355,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,579,135,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,248,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,289,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,289,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,299,35,0,5,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,347,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,379,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,037,134,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,258,134,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,258,134,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,022,13,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,077,13,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,223,34,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,224,35,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,225,13,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,226,23,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,229,35,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,477,35,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,577,13,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,778,34,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,4,779,35,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,4,779,35,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,155,12,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,033,14,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,158,124,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,255,13,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,336,24,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,588,14,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,015,112,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,558,14,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,002,13,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,017,123,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,018,124,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,023,134,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,023,134,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,025,113,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,035,114,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,055,11,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,056,112,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,057,113,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,058,114,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,078,134,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,078,134,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,178,234,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,235,134,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,235,134,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,236,234,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,236,234,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,256,123,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,256,123,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,335,14,0,7,1,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,356,124,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,557,13,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,578,134,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,578,134,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,789,345,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,789,345,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,029,135,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,038,144,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,045,115,0,5,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,047,135,0,4,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,048,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,069,125,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,079,135,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,125,123,0,3,3,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,128,234,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,138,244,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,145,125,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,148,245,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,238,344,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,239,345,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,245,135,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,345,145,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,348,445,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,358,144,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,367,234,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,368,244,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,378,344,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,389,445,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,455,15,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,457,135,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,457,135,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,458,145,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,458,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,478,345,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,478,345,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,488,45,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,112,23,0,3,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,115,12,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,117,23,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,118,24,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,568,124,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,688,24,0,6,1,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,119,25,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,189,245,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,346,245,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,456,125,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,466,25,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,559,15,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,134,245,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,689,245,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,028,134,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,129,235,0,1,1,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,147,235,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,147,235,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,269,235,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,269,235,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,357,134,0,2,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,467,235,0,1,1,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,046,125,0,1,1,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,049,155,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,114,25,0,1,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,159,125,0,1,1,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,459,155,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,569,125,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,669,25,0,1,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,034,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,034,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,144,25,0,4,2,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,349,455,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,449,55,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,489,455,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,499,55,0,6,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,589,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,589,145,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,599,15,0,5,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,699,25,0,4,2,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,899,45,0,7,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,024,135,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,124,235,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,179,235,0,1,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,179,235,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,234,345,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,246,235,0,1,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,246,235,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,249,355,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,479,355,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,479,355,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,579,135,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,579,135,0,3,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,679,235,0,3,3,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,799,35,0,2,2,2,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,248,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,289,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,289,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,299,35,0,5,2,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,347,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,379,345,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,037,134,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,037,134,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,258,134,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,258,134,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,022,13,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,077,13,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,177,23,0,6,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,223,34,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,224,35,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,225,13,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,226,23,0,5,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Combined,Set1,Draw3,5,229,35,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,477,35,0,7,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
Evening,Set1,Draw3,5,577,13,0,4,3,3,0,0,0,0,0,0,0,1,12,0,1,0,13.25,hot12|set1_bonus
