section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why
Combined,Set3,Draw1,4,1133558,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,2.0,5511338,1.0,boxed|cov4|span2|mirror|hot1|perm4
Combined,Set2,Draw1,7,559,straight,20.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,559,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw2,1,337,boxed,20.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2.0,0.0,6.0,337,2.0,boxed|cov3|span6|vstr2|hot2|perm2
Combined,Set1,Draw3,2,12337,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4.0,0.0,3.0,21337,1.0,boxed|cov4|span3|mirror|hot2|perm4
Combined,Set1,Draw3,2,1337,boxed,20.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4.0,0.0,5.0,1337,1.0,boxed|cov4|span5|hot2|perm4
Combined,Set1,Draw5,3,399,straight,20.0,"R4,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,993,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw6,2,244,straight,20.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,244,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,5,3449,straight,19.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,0,1.0,0.0,2.0,9344,3.0,straight|cov3|span2|vstr2|vstr3|mirror
Combined,Set2,Draw1,4,349,straight,19.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,2.0,934,3.0,straight|cov3|span2|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw2,1,677,straight,19.0,"R2,R6",False,True,False,False,False,False,False,False,False,2,1.0,0.0,6.0,677,2.0,straight|cov2|span6|vstr2|hot2
Combined,Set1,Draw6,1,03668,boxed,19.0,"R2,R4,R8",True,False,False,False,False,False,False,True,False,1,3.0,0.0,2.0,03866,1.0,boxed|cov3|span2|mirror|hot1|dom_last|perm3
Combined,Set3,Draw1,1,058,boxed,19.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,1,2.0,0.0,1.0,058,2.0,boxed|cov4|vstr2|mirror|hot1|dom_last|perm2
Combined,Set2,Draw1,3,558,boxed,19.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,6.0,558,2.0,boxed|cov4|span6|vstr2|hot1|perm2
Combined,Set2,Draw1,2,558,boxed,19.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,6.0,558,2.0,boxed|cov4|span6|vstr2|hot1|perm2
Combined,Set1,Draw1,7,5599,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,3.0,5599,3.0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw1,6,5599,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,3.0,5599,3.0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw1,5,599,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,599,3.0,straight|cov3|span3|vstr2|vstr3|hot1
Combined,Set1,Draw2,6,559,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,559,3.0,straight|cov3|span4|vstr2|vstr3
Combined,Set1,Draw2,5,559,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,559,3.0,straight|cov3|span4|vstr2|vstr3
Combined,Set1,Draw3,3,559,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,559,3.0,straight|cov3|span3|vstr2|vstr3|hot1
Combined,Set1,Draw3,2,0558,boxed,19.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,3.0,0.0,2.0,5508,2.0,boxed|cov4|span2|vstr2|mirror|hot2|perm3
Combined,Set1,Draw4,1,055,boxed,19.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,550,2.0,boxed|cov3|span4|vstr2|mirror|hot2|perm2
Combined,Set3,Draw1,5,1133558,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,0,4.0,0.0,2.0,5511338,1.0,boxed|cov4|span2|mirror|perm4
Combined,Set3,Draw1,3,113355,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,4.0,0.0,3.0,551133,1.0,boxed|cov4|span3|hot1|perm4
Combined,Set3,Draw1,3,1133,boxed,19.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,7.0,1133,2.0,boxed|cov3|span7|vstr2|hot1|perm2
Combined,Set3,Draw1,2,11335,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,4.0,0.0,4.0,51133,1.0,boxed|cov4|span4|hot1|perm4
Combined,Set3,Draw1,2,1133,boxed,19.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,7.0,1133,2.0,boxed|cov3|span7|vstr2|hot1|perm2
Combined,Set2,Draw1,5,1133558,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,0,4.0,0.0,2.0,5511338,1.0,boxed|cov4|span2|mirror|perm4
Combined,Set2,Draw1,4,113355,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,4.0,0.0,3.0,551133,1.0,boxed|cov4|span3|hot1|perm4
Combined,Set2,Draw1,3,11335,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,4.0,0.0,4.0,51133,1.0,boxed|cov4|span4|hot1|perm4
Combined,Set1,Draw2,3,11337,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,4.0,0.0,4.0,11337,1.0,boxed|cov4|span4|hot1|perm4
Combined,Set1,Draw2,1,133,straight,19.0,"R2,R8",False,True,False,False,False,False,False,False,False,2,1.0,0.0,6.0,133,2.0,straight|cov2|span6|vstr2|hot2
Combined,Set1,Draw2,1,137,boxed,19.0,"R4,R6,R8",False,False,False,False,False,False,False,False,False,2,3.0,0.0,6.0,371,1.0,boxed|cov3|span6|hot2|perm3
Combined,Set1,Draw3,1,337,boxed,19.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,337,2.0,boxed|cov3|span5|vstr2|hot2|perm2
Combined,Set1,Draw3,1,233,boxed,19.0,"R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,332,2.0,boxed|cov3|span5|vstr2|hot2|perm2
Combined,Set1,Draw5,2,244,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1.0,0.0,2.0,244,3.0,straight|cov3|span2|vstr2|vstr3|hot2
Combined,Set1,Draw5,2,339,straight,19.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,2,1.0,0.0,2.0,933,3.0,straight|cov3|span2|vstr2|vstr3|hot2
Combined,Set2,Draw1,5,349,straight,18.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,0,1.0,0.0,2.0,934,3.0,straight|cov3|span2|vstr2|vstr3|mirror
Combined,Set1,Draw2,1,367,boxed,18.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,3.0,0.0,5.0,367,1.0,boxed|cov3|span5|hot2|perm3
Combined,Set1,Draw2,1,377,boxed,18.0,"R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,773,2.0,boxed|cov3|span4|vstr2|hot2|perm2
Combined,Set1,Draw3,1,367,boxed,18.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,3.0,0.0,5.0,367,1.0,boxed|cov3|span5|hot2|perm3
Combined,Set1,Draw3,1,677,straight,18.0,"R2,R6",False,True,False,False,False,False,False,False,False,2,1.0,0.0,5.0,677,2.0,straight|cov2|span5|vstr2|hot2
Combined,Set1,Draw4,1,036,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,036,2.0,boxed|cov3|span4|vstr2|hot2|perm2
Combined,Set1,Draw5,1,055,boxed,18.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,2,2.0,0.0,3.0,550,2.0,boxed|cov3|span3|vstr2|mirror|hot2|perm2
Combined,Set3,Draw1,4,188,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,5.0,188,2.0,boxed|cov4|span5|vstr2|hot1|perm2
Combined,Set3,Draw1,3,188,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,5.0,188,2.0,boxed|cov4|span5|vstr2|hot1|perm2
Combined,Set2,Draw1,3,5588,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,4.0,5588,2.0,boxed|cov4|span4|vstr2|hot1|perm2
Combined,Set1,Draw1,7,599,straight,18.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,3.0,599,3.0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw1,6,599,straight,18.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,3.0,599,3.0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw1,3,5589,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3.0,0.0,2.0,5598,2.0,boxed|cov4|span2|vstr2|hot2|perm3
Combined,Set1,Draw1,2,558,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,558,2.0,boxed|cov4|span4|vstr2|hot2|perm2
Combined,Set1,Draw2,6,5599,straight,18.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,2.0,5599,3.0,straight|cov3|span2|vstr2|vstr3
Combined,Set1,Draw2,5,5599,straight,18.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,2.0,5599,3.0,straight|cov3|span2|vstr2|vstr3
Combined,Set1,Draw2,2,558,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,558,2.0,boxed|cov4|span4|vstr2|hot2|perm2
Combined,Set1,Draw3,5,559,straight,18.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,3.0,559,3.0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw3,4,559,straight,18.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1.0,0.0,3.0,559,3.0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw3,2,055,boxed,18.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,550,2.0,boxed|cov3|span5|vstr2|mirror|hot2|perm2
Combined,Set1,Draw3,2,058,boxed,18.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,3.0,0.0,2.0,508,2.0,boxed|cov4|span2|vstr2|mirror|hot2|perm3
Combined,Set1,Draw4,2,068,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3.0,0.0,3.0,086,2.0,boxed|cov4|span3|vstr2|hot2|perm3
Combined,Set1,Draw6,1,0368,boxed,18.0,"R2,R4,R8",True,False,False,False,False,False,False,True,False,1,3.0,0.0,2.0,0386,1.0,boxed|cov3|span2|mirror|hot1|dom_last|perm3
Combined,Set3,Draw1,3,113,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,7.0,113,2.0,boxed|cov3|span7|vstr2|hot1|perm2
Combined,Set3,Draw1,3,133,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,7.0,133,2.0,boxed|cov3|span7|vstr2|hot1|perm2
Combined,Set3,Draw1,2,113,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,7.0,113,2.0,boxed|cov3|span7|vstr2|hot1|perm2
Combined,Set3,Draw1,2,133,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,7.0,133,2.0,boxed|cov3|span7|vstr2|hot1|perm2
Combined,Set2,Draw1,4,1133,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,6.0,1133,2.0,boxed|cov3|span6|vstr2|hot1|perm2
Combined,Set2,Draw1,4,133,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,7.0,133,2.0,boxed|cov3|span7|vstr2|hot1|perm2
Combined,Set2,Draw1,3,1133,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,6.0,1133,2.0,boxed|cov3|span6|vstr2|hot1|perm2
Combined,Set2,Draw1,3,133,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,7.0,133,2.0,boxed|cov3|span7|vstr2|hot1|perm2
Combined,Set1,Draw2,2,337,boxed,18.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2.0,0.0,6.0,337,2.0,boxed|cov3|span6|vstr2|hot2|perm2
Combined,Set1,Draw3,3,11337,boxed,18.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,4.0,0.0,3.0,11337,1.0,boxed|cov4|span3|hot1|perm4
Combined,Set1,Draw3,1,133,straight,18.0,"R2,R8",False,True,False,False,False,False,False,False,False,2,1.0,0.0,5.0,133,2.0,straight|cov2|span5|vstr2|hot2
Combined,Set1,Draw3,1,137,boxed,18.0,"R4,R6,R8",False,False,False,False,False,False,False,False,False,2,3.0,0.0,5.0,371,1.0,boxed|cov3|span5|hot2|perm3
Combined,Set1,Draw4,1,3377,boxed,18.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2.0,0.0,3.0,3377,2.0,boxed|cov3|span3|vstr2|hot2|perm2
Combined,Set1,Draw4,1,233,boxed,18.0,"R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,332,2.0,boxed|cov3|span4|vstr2|hot2|perm2
Combined,Set1,Draw4,1,177,boxed,18.0,"R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,771,2.0,boxed|cov3|span4|vstr2|hot2|perm2
