section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Evening,00335889,14.0,16.5,15.5,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v,draw_chain1|vstrx1
Evening,00334889,14.0,16.5,15.5,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v,draw_chain1|vstrx1
Evening,01388,8.0,16.5,14.5,1,2,1,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|draw_chain2;boxed|cov2|hp_repeat3|mirror|perm2|hidden3v|draw_chain2,draw_chain2|hot1x1
Evening,003488,14.0,16.5,14.5,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|draw_chain2;straight|cov1|hp_repeat3|mirror|hidden3v|draw_chain2,draw_chain2|hot1x1
Evening,0013388,8.0,16.5,14.5,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,003359,14.0,16.5,14.5,1,2,0,0,0,0,0,2,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,33556688,8.0,16.5,14.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,001459,9.0,16.5,14.0,1,3,0,0,0,0,0,2,0,3,straight|cov1|mirror|vtrac_straight|draw_chain3;straight|cov1|mirror|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Evening,03589,14.0,16.5,13.5,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,0089,14.0,16.5,13.5,1,3,1,0,0,0,0,1,0,6,boxed|cov2|hp_repeat3|hot1|perm2|hidden3v|draw_chain3;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|hot1x1|vstrx1
Evening,345,14.0,16.5,12.5,1,2,0,1,0,0,0,2,0,3,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx2
Evening,00667,7.0,16.5,12.0,3,1,0,0,0,0,0,0,0,3,straight|cov1|set_chain3;straight|cov1|set_chain3,set_chain3|draw_chain1
Evening,456,9.0,16.5,12.0,1,2,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Evening,22349,30.0,16.0,15.0,1,2,0,0,0,0,0,0,0,3,straight|cov2|hp_repeat2|vstr2|mirror|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2
Evening,133667,21.0,16.0,14.0,2,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|set_chain2;straight|cov1|hp_repeat2|mirror|set_chain2,set_chain2
Evening,0057788,11.0,16.0,14.0,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,133889,24.0,16.0,14.0,1,2,0,0,0,0,0,2,0,3,straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,1889,24.0,16.0,13.0,1,4,0,0,0,0,0,2,0,6,straight|cov1|hp_repeat2|vtrac_straight|draw_chain4;straight|cov1|vtrac_straight|draw_chain4,draw_chain4|vstrx2
Evening,3345,14.0,16.0,12.5,1,1,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx2
Evening,0038,4.0,16.0,12.0,1,2,2,0,0,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|hot1|vtrac_straight|draw_chain2,draw_chain2|hot1x2|vstrx2
Evening,178,21.0,16.0,12.0,1,4,1,0,0,0,0,2,0,7,straight|cov1|hp_repeat3|hot1|draw_chain4;straight|cov1|hp_repeat3|draw_chain4,draw_chain4|hot1x1|vstrx2
Evening,00345889,14.0,15.5,14.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Evening,0033889,14.0,15.5,14.5,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v,draw_chain1|vstrx1
Evening,0033488,14.0,15.5,14.5,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v,draw_chain1|vstrx1
Evening,00133688,8.0,15.5,14.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,03345899,14.0,15.5,14.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,03348899,14.0,15.5,14.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,00229,12.0,15.5,13.5,2,0,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat3|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat3|perm2|hidden3v|set_chain2,set_chain2
Evening,00138,8.0,15.5,13.5,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|draw_chain2;straight|cov1|hp_repeat3|mirror|hidden3v|draw_chain2,draw_chain2|hot1x1
Evening,1388,23.0,15.5,13.5,1,2,1,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|draw_chain2;boxed|cov2|hp_repeat3|mirror|perm2|hidden3v|draw_chain2,draw_chain2|hot1x1
Evening,03488,14.0,15.5,13.5,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|draw_chain2;straight|cov1|hp_repeat3|mirror|hidden3v|draw_chain2,draw_chain2|hot1x1
Evening,003589,14.0,15.5,13.5,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,001338,8.0,15.5,13.5,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,013388,8.0,15.5,13.5,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,13388,23.0,15.5,13.5,1,2,0,0,0,0,0,2,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,3356688,8.0,15.5,13.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,3355668,8.0,15.5,13.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,234,30.0,15.5,13.0,1,3,1,0,0,0,0,0,0,3,straight|cov2|vstr2|hot1|draw_chain3;straight|cov2|vstr2|draw_chain3,draw_chain3|hot1x1
Evening,00459,5.0,15.5,13.0,1,3,0,0,0,0,0,2,0,3,straight|cov1|mirror|vtrac_straight|draw_chain3;straight|cov1|mirror|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Evening,00149,9.0,15.5,13.0,1,3,0,0,0,0,0,2,0,3,straight|cov1|mirror|vtrac_straight|draw_chain3;straight|cov1|mirror|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Evening,0389,14.0,15.5,12.5,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx1
Evening,33556,8.0,15.5,12.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,0667,7.0,15.5,11.0,3,1,0,0,0,0,0,0,0,3,straight|cov1|set_chain3;straight|cov1|set_chain3,set_chain3|draw_chain1
Evening,0067,7.0,15.5,11.0,3,1,0,0,0,0,0,0,0,3,straight|cov1|set_chain3;straight|cov1|set_chain3,set_chain3|draw_chain1
Evening,334488,33.0,15.0,14.5,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2|mirror|hidden3v,draw_chain1
Evening,1337788,21.0,15.0,14.0,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|vtrac_straight;straight|cov1|hp_repeat2|mirror,draw_chain1|vstrx1
Evening,1334889,24.0,15.0,14.0,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|vtrac_straight;straight|cov1|hp_repeat2|mirror,draw_chain1|vstrx1
Evening,13367788,21.0,15.0,14.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,13346889,24.0,15.0,14.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,33468899,24.0,15.0,14.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,13788,21.0,15.0,13.0,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|draw_chain2;straight|cov1|hp_repeat3|mirror|draw_chain2,draw_chain2|hot1x1
Evening,34788,30.0,15.0,13.0,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|draw_chain2;straight|cov1|hp_repeat3|mirror|draw_chain2,draw_chain2|hot1x1
Evening,005778,11.0,15.0,13.0,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,3667788,21.0,15.0,13.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,3366889,24.0,15.0,13.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,0024,12.0,15.0,12.5,1,3,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hot1|hidden3v|draw_chain3;straight|cov1|hp_repeat3|hidden3v|draw_chain3,draw_chain3|hot1x1
Evening,189,24.0,15.0,12.0,1,4,0,0,0,0,0,2,0,6,straight|cov1|hp_repeat2|vtrac_straight|draw_chain4;straight|cov1|vtrac_straight|draw_chain4,draw_chain4|vstrx2
Evening,6677,17.0,15.0,11.0,2,1,0,0,1,0,0,1,0,2,straight|cov1|vtrac_straight|set_chain2;straight|cov1|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Evening,0022459,12.0,14.5,13.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Evening,0034889,14.0,14.5,13.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Evening,003388,13.0,14.5,13.5,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v,draw_chain1|vstrx1
Evening,0133688,8.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,0033688,8.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,0345599,14.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,0334599,14.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,0334899,14.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,0557799,12.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,0335599,14.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,3345599,14.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,0338899,14.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,0037788,11.0,14.5,13.0,1,1,1,0,0,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2,draw_chain1|hot1x1
Evening,33667788,21.0,14.5,13.0,1,1,0,0,1,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1|col1x1
Evening,003366,8.0,14.5,12.5,2,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|hidden3v|set_chain2;straight|cov1|hp_repeat2|hidden3v|set_chain2,set_chain2
Evening,0229,12.0,14.5,12.5,2,0,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat3|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat3|perm2|hidden3v|set_chain2,set_chain2
Evening,0138,8.0,14.5,12.5,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|draw_chain2;straight|cov1|hp_repeat3|mirror|hidden3v|draw_chain2,draw_chain2|hot1x1
Evening,00389,14.0,14.5,12.5,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,01338,8.0,14.5,12.5,1,2,0,0,0,0,0,2,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,1338,23.0,14.5,12.5,1,2,0,0,0,0,0,2,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx2
Evening,668,18.0,14.5,12.5,1,1,0,0,1,0,0,0,1,1,boxed|cov3|vstr2|perm2|hidden3v|double_mirror,draw_chain1|col1x1|dblmirrorx1
Evening,036688,8.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,335668,8.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,0049,5.0,14.5,12.0,1,3,0,0,0,0,0,2,0,3,straight|cov1|mirror|vtrac_straight|draw_chain3;straight|cov1|mirror|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Evening,1477,22.0,14.5,12.0,1,3,0,0,0,0,0,2,0,5,straight|cov1|hp_repeat2|vtrac_straight|draw_chain3;straight|cov1|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Evening,17788,21.0,14.5,12.0,1,3,0,0,0,0,0,2,0,4,straight|cov1|vtrac_straight|draw_chain3;straight|cov1|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Evening,3556,8.0,14.5,11.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Evening,166,16.0,14.5,11.0,2,0,0,0,0,0,0,0,3,3,straight|cov1|hp_repeat2|mirror|double_mirror|set_chain2;straight|cov1|hp_repeat2|mirror|double_mirror|set_chain2,set_chain2|dblmirrorx3
Evening,067,7.0,14.5,10.0,3,1,0,0,0,0,0,0,0,3,straight|cov1|set_chain3;straight|cov1|set_chain3,set_chain3|draw_chain1
Evening,33448,33.0,14.0,13.5,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2|mirror|hidden3v,draw_chain1
Evening,03345599,14.0,14.0,13.5,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1
Evening,0223,11.0,14.0,13.0,1,0,1,0,0,0,0,0,0,2,straight|cov2|hp_repeat2|vstr2|hot1;straight|cov1|hp_repeat2,hot1x1
Evening,2234,30.0,14.0,13.0,1,2,0,0,0,0,0,0,0,3,straight|cov2|hp_repeat2|vstr2|draw_chain2;straight|cov2|vstr2|draw_chain2,draw_chain2
Evening,133788,21.0,14.0,13.0,1,1,0,0,0,0,0,1,0,2,straight|cov1|hp_repeat2|mirror|vtrac_straight;straight|cov1|hp_repeat2|mirror,draw_chain1|vstrx1
Evening,1336788,21.0,14.0,13.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,1336889,24.0,14.0,13.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,3368899,24.0,14.0,13.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,00259,12.0,14.0,12.5,1,3,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain3;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain3,draw_chain3
Evening,0336688,8.0,14.0,12.5,1,1,0,0,1,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1|col1x1
Evening,6688,18.0,14.0,12.5,1,1,0,0,1,0,0,0,0,1,boxed|cov3|vstr2|perm2|hidden3v,draw_chain1|col1x1
Evening,33667,21.0,14.0,12.0,2,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|perm2|set_chain2;boxed|cov2|hp_repeat2|perm2|set_chain2,set_chain2
Evening,001667,7.0,14.0,12.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,133669,24.0,14.0,12.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,223366,21.0,14.0,12.0,2,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|set_chain2;straight|cov1|hp_repeat2|set_chain2,set_chain2
Evening,3478,30.0,14.0,12.0,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|draw_chain2;straight|cov1|hp_repeat3|mirror|draw_chain2,draw_chain2|hot1x1
Evening,00378,11.0,14.0,12.0,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,007788,11.0,14.0,12.0,1,1,1,0,0,0,0,1,0,1,straight|cov1|hot1|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,366788,21.0,14.0,12.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,055669,9.0,14.0,12.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,024,12.0,14.0,11.5,1,3,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hot1|hidden3v|draw_chain3;straight|cov1|hp_repeat3|hidden3v|draw_chain3,draw_chain3|hot1x1
Evening,022459,12.0,13.5,12.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Evening,002249,12.0,13.5,12.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Evening,002259,12.0,13.5,12.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Evening,133688,23.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,003688,8.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,034599,14.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,033499,14.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,055799,12.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,035599,14.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,334599,14.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,038899,14.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,338899,33.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Evening,3366788,21.0,13.5,12.0,1,1,0,0,1,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1|col1x1
Evening,03366,8.0,13.5,11.5,2,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|hidden3v|set_chain2;straight|cov1|hp_repeat2|hidden3v|set_chain2,set_chain2
Evening,0029,12.0,13.5,11.5,2,0,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat3|hidden3v|set_chain2;straight|cov1|hp_repeat3|hidden3v|set_chain2,set_chain2
Evening,138,23.0,13.5,11.5,1,2,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|draw_chain2;straight|cov1|hp_repeat3|mirror|hidden3v|draw_chain2,draw_chain2|hot1x1
Evening,33668,23.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,335566,8.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,1778,21.0,13.5,11.0,1,3,0,0,0,0,0,2,0,4,straight|cov1|vtrac_straight|draw_chain3;straight|cov1|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Evening,233,29.0,13.5,10.0,2,0,0,0,0,0,0,0,3,3,straight|cov1|hp_repeat2|double_mirror|set_chain2;straight|cov1|hp_repeat2|double_mirror|set_chain2,set_chain2|dblmirrorx3
Evening,00113388,8.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Evening,00334488,14.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Evening,00334459,14.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Evening,33445889,14.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Evening,167788,21.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,045599,5.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,055699,9.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Evening,0259,12.0,13.0,11.5,1,3,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain3;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain3,draw_chain3
Evening,00122,7.0,13.0,11.0,2,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|set_chain2;straight|cov1|hp_repeat2|set_chain2,set_chain2
Evening,13367,21.0,13.0,11.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,1667,17.0,13.0,11.0,2,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|set_chain2;straight|cov1|hp_repeat2|mirror|set_chain2,set_chain2
Evening,01667,7.0,13.0,11.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,00167,7.0,13.0,11.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,13369,24.0,13.0,11.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Evening,23366,21.0,13.0,11.0,2,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|set_chain2;straight|cov1|hp_repeat2|set_chain2,set_chain2
Evening,00778,11.0,13.0,11.0,1,1,1,0,0,0,0,1,0,1,straight|cov1|hot1|vtrac_straight,draw_chain1|hot1x1|vstrx1
Evening,05669,9.0,13.0,11.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Evening,00114459,9.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,11337788,21.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,33447788,30.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,11334889,24.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,13344889,24.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Evening,22459,12.0,12.5,11.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Evening,02249,12.0,12.5,11.5,1,2,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
