section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Midday,007,3.0,16.0,13.5,1,1,0,False,0,0,1,0,0,1,1,1,straight|cov2|vstr2|hidden3v|double_mirror|vtrac_straight,draw_chain1|col1x1|vstrx1|dblmirrorx1
Midday,3788,29.0,16.0,13.0,1,3,0,False,1,0,0,0,0,1,0,7,straight|cov1|hp_repeat3|mirror|hot1|draw_chain3;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain3,draw_chain3|hot1x1|vstrx1
Midday,04455,5.0,16.0,13.0,2,1,0,False,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1|vstrx1
Midday,03455,14.0,16.0,13.0,2,1,0,False,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1|vstrx1
Midday,1455,9.0,16.0,12.5,1,1,0,False,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx2
Midday,057,3.0,16.0,12.5,1,1,0,False,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Midday,017,7.0,16.0,11.5,1,2,0,False,1,0,2,0,0,1,0,3,boxed|cov2|hp_repeat2|hot1|perm2|hidden3v|draw_chain2;boxed|cov2|hp_repeat2|perm2|hidden3v|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx1
Midday,011688,8.0,15.5,13.5,2,0,0,False,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2,set_chain2
Midday,0011559,9.0,15.5,13.5,1,1,0,False,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,0011368,8.0,15.5,13.5,1,1,0,False,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,0011557,7.0,15.5,13.5,1,1,0,False,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,2245,12.0,15.5,13.0,1,3,0,False,1,0,0,0,0,0,0,6,boxed|cov2|hp_repeat3|hot1|perm2|draw_chain3;boxed|cov2|hp_repeat3|perm2|draw_chain3,draw_chain3|hot1x1
Midday,22335,11.0,15.5,13.0,1,3,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hot1|draw_chain3;straight|cov1|hp_repeat3|draw_chain3,draw_chain3|hot1x1
Midday,22338,29.0,15.5,13.0,1,3,0,False,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|hot1|draw_chain3;straight|cov1|hp_repeat2|mirror|draw_chain3,draw_chain3|hot1x1
Midday,344558,14.0,15.5,13.0,1,1,0,False,0,1,0,0,0,0,0,1,boxed|cov2|mirror|hot2|perm2,draw_chain1|hot2x1
Midday,0019,9.0,15.5,11.5,2,1,0,False,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Midday,0069,9.0,15.5,11.5,2,1,0,False,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Midday,0119,9.0,15.5,11.5,2,1,0,False,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Midday,1189,24.0,15.5,11.5,2,1,0,False,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Midday,258,11.0,15.5,11.0,1,3,0,False,3,0,0,0,0,0,0,8,straight|cov1|hp_repeat3|hot1|draw_chain3;straight|cov1|hp_repeat3|hot1|draw_chain3,draw_chain3|hot1x3
