section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,why
Combined,Set3,Draw1,4,34488,boxed,11.0,"R2,R4",True,False,False,False,False,False,False,False,False,1,2.0,0.0,1.0,44388,1.0,33.0,boxed|cov2|mirror|hot1|perm2
Combined,Set3,Draw1,4,6788,boxed,11.0,"R2,R6",False,False,False,False,False,False,False,False,False,1,2.0,0.0,3.0,8867,1.0,21.0,boxed|cov2|hp_repeat3|hot1|perm2
Combined,Set3,Draw1,7,33488,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,88334,1.0,33.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,7,33448,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,83344,1.0,33.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,6,33488,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,88334,1.0,33.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,6,33448,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,83344,1.0,33.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,4,344788,straight,11.0,R4,True,False,False,False,False,False,False,False,False,1,1.0,0.0,1.0,883447,1.0,30.0,straight|cov1|mirror|hot1
Combined,Set3,Draw1,4,3447,straight,11.0,R4,False,False,False,False,False,False,False,False,False,1,1.0,0.0,4.0,3447,1.0,30.0,straight|cov1|hp_repeat4|hot1
Combined,Set3,Draw1,7,33459,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,59334,1.0,14.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,7,33449,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,93344,1.0,34.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,6,33459,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,59334,1.0,14.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,6,33449,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,93344,1.0,34.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,5,33459,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,59334,1.0,14.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,7,133889,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,198833,1.0,24.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,7,33889,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,98833,1.0,33.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,7,3344668,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,8336644,1.0,24.0,straight|cov1|mirror
Combined,Set3,Draw1,6,133889,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,198833,1.0,24.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,6,33889,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,98833,1.0,33.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,6,334468,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,833644,1.0,24.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,5,33889,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,98833,1.0,33.0,straight|cov1|hp_repeat3|mirror
Combined,Set3,Draw1,5,334468,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,833644,1.0,24.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,4,4456,straight,11.0,R8,False,False,False,False,False,False,False,False,False,1,1.0,0.0,4.0,6445,1.0,9.0,straight|cov1|hp_repeat4|hot1
Combined,Set2,Draw1,7,445599,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,559944,1.0,15.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,1445599,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5599441,1.0,9.0,straight|cov1|mirror
Combined,Set2,Draw1,7,1334499,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9944133,1.0,24.0,straight|cov1|mirror
Combined,Set2,Draw1,7,1334489,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9441338,1.0,24.0,straight|cov1|mirror
Combined,Set2,Draw1,7,1334488,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4413388,1.0,24.0,straight|cov1|mirror
Combined,Set2,Draw1,7,1334688,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4133886,1.0,24.0,straight|cov1|mirror
Combined,Set2,Draw1,7,1336788,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1338867,1.0,21.0,straight|cov1|mirror
Combined,Set2,Draw1,7,336788,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,338867,1.0,21.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,3688,boxed,11.0,"R2,R4",True,False,False,False,False,False,False,False,False,0,2.0,0.0,3.0,3886,1.0,23.0,boxed|cov2|hp_repeat3|mirror|perm2
Combined,Set2,Draw1,7,36788,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,38867,1.0,21.0,straight|cov1|hp_repeat3|mirror
Combined,Set2,Draw1,6,445599,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,559944,1.0,15.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,3445599,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5599443,1.0,14.0,straight|cov1|mirror
Combined,Set2,Draw1,6,3344899,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9944338,1.0,34.0,straight|cov1|mirror
Combined,Set2,Draw1,6,33449,boxed,11.0,"R2,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,2.0,94433,1.0,34.0,boxed|cov2|hp_repeat2|mirror|perm2
Combined,Set2,Draw1,6,3344889,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9443388,1.0,33.0,straight|cov1|mirror
Combined,Set2,Draw1,6,33448,boxed,11.0,"R2,R4",True,False,False,False,False,False,False,False,False,0,2.0,0.0,2.0,44338,1.0,33.0,boxed|cov2|hp_repeat2|mirror|perm2
Combined,Set2,Draw1,6,33488,boxed,11.0,"R2,R4",True,False,False,False,False,False,False,False,False,0,2.0,0.0,2.0,43388,1.0,33.0,boxed|cov2|hp_repeat2|mirror|perm2
Combined,Set2,Draw1,6,336788,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,338867,1.0,21.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,3688,boxed,11.0,"R2,R4",True,False,False,False,False,False,False,False,False,0,2.0,0.0,3.0,3886,1.0,23.0,boxed|cov2|hp_repeat3|mirror|perm2
Combined,Set2,Draw1,6,36788,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,38867,1.0,21.0,straight|cov1|hp_repeat3|mirror
Combined,Set2,Draw1,5,344559,boxed,11.0,"R2,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,559443,1.0,14.0,boxed|cov2|mirror|perm2
Combined,Set2,Draw1,5,3445589,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5594438,1.0,14.0,straight|cov1|mirror
Combined,Set2,Draw1,5,3445889,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5944388,1.0,14.0,straight|cov1|mirror
Combined,Set2,Draw1,5,36788,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,38867,1.0,21.0,straight|cov1|hp_repeat3|mirror
Combined,Set2,Draw1,7,368899,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,996883,1.0,24.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,36889,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,96883,1.0,24.0,straight|cov1|hp_repeat3|mirror
Combined,Set2,Draw1,7,334488,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,883344,1.0,33.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,334478,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,833447,1.0,30.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,334,straight,11.0,"R4,R6",False,True,False,False,False,False,False,False,False,0,1.0,0.0,2.0,334,2.0,33.0,straight|cov2|hp_repeat2|vstr2
Combined,Set2,Draw1,6,368899,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,996883,1.0,24.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,36889,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,96883,1.0,24.0,straight|cov1|hp_repeat3|mirror
Combined,Set2,Draw1,6,334478,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,833447,1.0,30.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,5,346889,boxed,11.0,"R4,R8",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,968834,1.0,24.0,boxed|cov2|mirror|perm2
Combined,Set2,Draw1,7,334599,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,599334,1.0,14.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,334499,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,993344,1.0,34.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,334599,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,599334,1.0,14.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,1338899,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1998833,1.0,24.0,straight|cov1|mirror
Combined,Set2,Draw1,7,338899,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,998833,1.0,33.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,334468,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,833644,1.0,24.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,3378899,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7998833,1.0,30.0,straight|cov1|mirror
Combined,Set2,Draw1,6,338899,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,998833,1.0,33.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,334468,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,833644,1.0,24.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,4,445,straight,11.0,R8,False,False,False,False,False,False,False,False,False,1,1.0,0.0,5.0,445,1.0,15.0,straight|cov1|hp_repeat5|hot1
Combined,Set2,Draw1,4,4455,straight,11.0,R8,False,False,False,False,False,False,False,False,False,1,1.0,0.0,4.0,4455,1.0,15.0,straight|cov1|hp_repeat4|hot1
Combined,Set1,Draw1,7,1445599,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5599441,1.0,9.0,straight|cov1|mirror
Combined,Set1,Draw1,7,1334499,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9944133,1.0,24.0,straight|cov1|mirror
Combined,Set1,Draw1,7,1334489,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9441338,1.0,24.0,straight|cov1|mirror
Combined,Set1,Draw1,7,1334488,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4413388,1.0,24.0,straight|cov1|mirror
Combined,Set1,Draw1,7,1334688,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4133886,1.0,24.0,straight|cov1|mirror
Combined,Set1,Draw1,7,1336788,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1338867,1.0,21.0,straight|cov1|mirror
Combined,Set1,Draw1,6,344559,boxed,11.0,"R2,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,559443,1.0,14.0,boxed|cov2|mirror|perm2
Combined,Set1,Draw1,6,3445589,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5594438,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw1,6,3445889,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5944388,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw1,7,336889,boxed,11.0,"R4,R8",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,968833,1.0,24.0,boxed|cov2|mirror|perm2
Combined,Set1,Draw1,7,334688,boxed,11.0,"R4,R8",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,688334,1.0,24.0,boxed|cov2|mirror|perm2
Combined,Set1,Draw1,7,3344788,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,8833447,1.0,30.0,straight|cov1|mirror
Combined,Set1,Draw1,7,3344,straight,11.0,"R4,R6",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3344,2.0,33.0,straight|cov2|vstr2
Combined,Set1,Draw1,7,344,straight,11.0,"R4,R6",False,True,False,False,False,False,False,False,False,0,1.0,0.0,2.0,344,2.0,34.0,straight|cov2|hp_repeat2|vstr2
Combined,Set1,Draw1,6,36889,boxed,11.0,"R4,R8",True,False,False,False,False,False,False,False,False,0,2.0,0.0,2.0,96883,1.0,24.0,boxed|cov2|hp_repeat2|mirror|perm2
Combined,Set1,Draw1,6,346889,boxed,11.0,"R4,R8",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,968834,1.0,24.0,boxed|cov2|mirror|perm2
Combined,Set1,Draw1,7,3345599,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5599334,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw1,7,3344599,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5993344,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw1,7,1338899,straight,11.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1998833,1.0,24.0,straight|cov1|mirror
Combined,Set1,Draw2,6,344559,boxed,11.0,"R2,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,559443,1.0,14.0,boxed|cov2|mirror|perm2
Combined,Set1,Draw2,6,3445589,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5594438,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw2,6,3445889,straight,11.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5944388,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw2,6,344,boxed,11.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,0,2.0,0.0,1.0,344,2.0,34.0,boxed|cov3|vstr2|perm2
Combined,Set1,Draw2,6,688,boxed,11.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,0,2.0,0.0,1.0,688,2.0,23.0,boxed|cov3|vstr2|perm2
Combined,Set1,Draw2,5,44788,boxed,11.0,"R2,R4",False,False,False,False,False,False,False,False,False,0,2.0,0.0,3.0,44887,1.0,30.0,boxed|cov2|hp_repeat3|perm2
Combined,Set1,Draw2,4,4788,boxed,11.0,"R2,R8",False,False,False,False,False,False,False,False,False,1,2.0,0.0,3.0,4887,1.0,30.0,boxed|cov2|hp_repeat3|hot1|perm2
Combined,Set1,Draw2,6,346889,boxed,11.0,"R4,R8",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,968834,1.0,24.0,boxed|cov2|mirror|perm2
Combined,Set1,Draw2,6,3447788,straight,11.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,8834477,1.0,30.0,straight|cov1|mirror
Combined,Set1,Draw2,6,447,straight,11.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,6.0,447,1.0,31.0,straight|cov1|hp_repeat6
Combined,Set1,Draw2,5,889,straight,11.0,"R4,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,2.0,988,2.0,33.0,straight|cov2|hp_repeat2|vstr2
Combined,Set1,Draw2,5,447,straight,11.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,6.0,447,1.0,31.0,straight|cov1|hp_repeat6
Combined,Set1,Draw2,4,4478,straight,11.0,R4,False,False,False,False,False,False,False,False,False,1,1.0,0.0,4.0,8447,1.0,30.0,straight|cov1|hp_repeat4|hot1
Combined,Set1,Draw3,5,249,straight,11.0,"R2,R6",True,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,924,2.0,31.0,straight|cov2|vstr2|mirror
Combined,Set1,Draw3,4,44688,boxed,11.0,"R2,R4",False,False,False,False,False,False,False,False,False,0,2.0,0.0,3.0,44886,1.0,24.0,boxed|cov2|hp_repeat3|perm2
Combined,Set1,Draw3,3,448,boxed,11.0,"R2,R4",False,False,False,False,False,False,False,False,False,1,2.0,0.0,4.0,448,1.0,34.0,boxed|cov2|hp_repeat4|hot1|perm2
Combined,Set1,Draw3,3,4488,boxed,11.0,"R2,R4",False,False,False,False,False,False,False,False,False,1,2.0,0.0,3.0,4488,1.0,34.0,boxed|cov2|hp_repeat3|hot1|perm2
Combined,Set1,Draw3,3,4688,boxed,11.0,"R2,R4",False,False,False,False,False,False,False,False,False,1,2.0,0.0,3.0,4886,1.0,24.0,boxed|cov2|hp_repeat3|hot1|perm2
Combined,Set1,Draw3,3,2688,boxed,11.0,"R4,R8",False,False,False,False,False,False,False,False,False,1,2.0,0.0,3.0,2688,1.0,21.0,boxed|cov2|hp_repeat3|hot1|perm2
Combined,Set1,Draw3,3,44788,straight,11.0,R4,False,False,False,False,False,False,False,False,False,1,1.0,0.0,3.0,88447,1.0,30.0,straight|cov1|hp_repeat3|hot1
Combined,Set1,Draw3,3,4478,straight,11.0,R4,False,False,False,False,False,False,False,False,False,1,1.0,0.0,4.0,8447,1.0,30.0,straight|cov1|hp_repeat4|hot1
Combined,Set1,Draw3,3,447,straight,11.0,R4,False,False,False,False,False,False,False,False,False,1,1.0,0.0,5.0,447,1.0,31.0,straight|cov1|hp_repeat5|hot1
Combined,Set1,Draw3,5,0245579,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7055924,1.0,12.0,straight|cov1|mirror
Combined,Set1,Draw3,3,244788,straight,11.0,R6,True,False,False,False,False,False,False,False,False,1,1.0,0.0,1.0,887244,1.0,30.0,straight|cov1|mirror|hot1
Combined,Set1,Draw4,4,225,boxed,11.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,0,2.0,0.0,1.0,522,2.0,10.0,boxed|cov3|vstr2|perm2
Combined,Set1,Draw4,4,2245,straight,11.0,"R2,R6",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5224,2.0,12.0,straight|cov2|vstr2
Combined,Set1,Draw4,4,022445,boxed,11.0,"R2,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,522440,1.0,12.0,boxed|cov2|mirror|perm2
Combined,Set1,Draw4,4,0188,straight,11.0,"R2,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0188,2.0,8.0,straight|cov2|vstr2
Combined,Set1,Draw4,4,188,boxed,11.0,"R2,R6,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,1.0,188,2.0,23.0,boxed|cov3|vstr2|perm2
Combined,Set1,Draw4,2,044,straight,11.0,R2,False,False,False,False,False,False,False,False,False,2,1.0,0.0,4.0,440,1.0,15.0,straight|cov1|hp_repeat4|hot2
Combined,Set1,Draw4,2,678,boxed,11.0,"R2,R6",False,False,False,False,False,False,False,False,False,2,2.0,0.0,3.0,867,1.0,21.0,boxed|cov2|hp_repeat3|hot2|perm2
Combined,Set1,Draw4,1,046,boxed,11.0,"R2,R4",False,False,False,False,False,False,False,False,False,2,2.0,0.0,1.0,406,1.0,9.0,boxed|cov2|hot2|perm2
Combined,Set1,Draw4,2,4478,straight,11.0,R4,False,False,False,False,False,False,False,False,False,2,1.0,0.0,3.0,8447,1.0,30.0,straight|cov1|hp_repeat3|hot2
Combined,Set1,Draw4,2,447,straight,11.0,R4,False,False,False,False,False,False,False,False,False,2,1.0,0.0,4.0,447,1.0,31.0,straight|cov1|hp_repeat4|hot2
Combined,Set1,Draw4,1,4467,straight,11.0,R4,False,False,False,False,False,False,False,False,False,2,1.0,0.0,1.0,6447,1.0,22.0,straight|cov1|hot2
Combined,Set1,Draw4,4,0224457,straight,11.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7052244,1.0,12.0,straight|cov1|mirror
Combined,Set1,Draw4,2,0278,straight,11.0,R6,True,False,False,False,False,False,False,False,False,2,1.0,0.0,2.0,8702,1.0,11.0,straight|cov1|hp_repeat2|mirror|hot2
Combined,Set1,Draw4,2,027,straight,11.0,R6,True,False,False,False,False,False,False,False,False,2,1.0,0.0,3.0,702,1.0,10.0,straight|cov1|hp_repeat3|mirror|hot2
Combined,Set1,Draw4,2,0247,straight,11.0,R6,True,False,False,False,False,False,False,False,False,2,1.0,0.0,2.0,7024,1.0,12.0,straight|cov1|hp_repeat2|mirror|hot2
Combined,Set1,Draw4,1,024,straight,11.0,R6,False,False,False,False,False,False,False,False,False,2,1.0,0.0,2.0,024,1.0,12.0,straight|cov1|hp_repeat2|hot2
Combined,Set1,Draw4,1,246,straight,11.0,R8,False,False,False,False,False,False,False,False,False,2,1.0,0.0,2.0,624,1.0,22.0,straight|cov1|hp_repeat2|hot2
Combined,Set1,Draw5,3,688,boxed,11.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,0,2.0,0.0,1.0,688,2.0,23.0,boxed|cov3|vstr2|perm2
Combined,Set1,Draw5,2,2449,straight,11.0,R2,True,False,False,False,False,False,False,False,False,2,1.0,0.0,2.0,9244,1.0,31.0,straight|cov1|hp_repeat2|mirror|hot2
Combined,Set1,Draw5,2,0244,straight,11.0,R2,False,False,False,False,False,False,False,False,False,2,1.0,0.0,3.0,2440,1.0,12.0,straight|cov1|hp_repeat3|hot2
Combined,Set1,Draw5,2,03448,straight,11.0,R2,True,False,False,False,False,False,False,False,False,2,1.0,0.0,1.0,44038,1.0,14.0,straight|cov1|mirror|hot2
Combined,Set1,Draw5,2,0368,boxed,11.0,"R2,R4",True,False,False,False,False,False,False,False,False,2,2.0,0.0,1.0,0386,1.0,8.0,boxed|cov2|mirror|hot2|perm2
Combined,Set1,Draw5,1,046,boxed,11.0,"R2,R4",False,False,False,False,False,False,False,False,False,2,2.0,0.0,1.0,406,1.0,9.0,boxed|cov2|hot2|perm2
Combined,Set1,Draw5,1,067,boxed,11.0,"R2,R6",False,False,False,False,False,False,False,False,False,2,2.0,0.0,1.0,067,1.0,7.0,boxed|cov2|hot2|perm2
Combined,Set1,Draw5,2,34468,straight,11.0,R4,True,False,False,False,False,False,False,False,False,2,1.0,0.0,1.0,68344,1.0,24.0,straight|cov1|mirror|hot2
Combined,Set1,Draw5,2,3448,straight,11.0,R4,True,False,False,False,False,False,False,False,False,2,1.0,0.0,2.0,8344,1.0,33.0,straight|cov1|hp_repeat2|mirror|hot2
Combined,Set1,Draw5,1,4467,straight,11.0,R4,False,False,False,False,False,False,False,False,False,2,1.0,0.0,1.0,6447,1.0,22.0,straight|cov1|hot2
