section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,0135,8.0,19.5,14.5,2,0,0,False,3,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|set_chain2;straight|cov1|hp_repeat3|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3
Combined,02445,12.0,19.5,14.5,1,2,0,False,1,0,2,0,0,2,0,2,straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,025,3.0,19.5,14.0,2,1,0,False,1,0,1,0,0,2,0,3,straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight|set_chain2;straight|cov1|hp_repeat2|mirror|vtrac_straight|set_chain2,set_chain2|draw_chain1|col1x1|hot1x1|vstrx2
Combined,133668,18.0,19.0,15.5,1,3,0,False,1,0,1,0,0,0,0,6,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|draw_chain2;boxed|cov2|hp_repeat3|mirror|perm2|hidden3v|draw_chain2,draw_chain3|col1x1|hot1x1
Combined,003568,8.0,19.0,15.5,1,1,0,False,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Combined,001335,8.0,19.0,15.5,1,1,0,False,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Combined,133689,24.0,19.0,15.0,1,2,0,False,3,0,0,0,0,0,0,7,straight|cov1|hp_repeat4|mirror|hot1|draw_chain2;straight|cov1|hp_repeat4|mirror|hot1|draw_chain2,draw_chain2|hot1x3
Combined,00136,8.0,19.0,14.5,1,1,0,False,1,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|hot1x1|hot2x1|vstrx2
Combined,5566,2.0,19.0,13.5,3,1,0,False,1,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hot1|hidden3v|set_chain3;straight|cov1|hp_repeat2|hidden3v|set_chain3,set_chain3|draw_chain1|hot1x1
Combined,189,24.0,19.0,13.0,2,2,0,False,3,0,0,0,0,0,0,8,straight|cov1|hp_repeat4|hot1|set_chain2|draw_chain2;straight|cov1|hp_repeat4|hot1|set_chain2|draw_chain2,set_chain2|draw_chain2|hot1x3
