Section,Set,Draw,Column,Pattern,Score,dbg_vertical_coverage,dbg_permutation_strength,dbg_vtrac_strength,dbg_mirror_bonus,dbg_straight_bonus,dbg_box_bonus,dbg_length_bonus,dbg_hot_zone_points,dbg_nested_cluster_bonus,dbg_consensus_digit_bonus,dbg_hot_zone_consensus_synergy,dbg_horizontal_persistence,dbg_lingering_bonus,dbg_remaining_3value_bonus,dbg_order_persistence
Combined,Set1,Draw4,5,3599,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw3,3,003,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw6,6,036,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw4,5,0399,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw4,5,0079,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw3,3,0368,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,7,2245,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,3,0013,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw1,2,0017,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set3,Draw1,2,0144,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set3,Draw1,2,0244,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw1,1,0249,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw2,3,2246,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw2,3,2236,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw2,3,2336,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw3,4,1788,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw3,5,034,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,4,0188,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw5,7,477,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,7,447,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,7,344,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set2,Draw1,2,6899,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set2,Draw1,2,5699,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw1,5,2399,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,6,233,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set3,Draw1,3,3356,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set3,Draw1,3,336,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw5,6,2339,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,6,3599,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw7,7,477,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set3,Draw1,3,899,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set3,Draw1,3,799,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set2,Draw1,2,1358,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw7,7,223,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,225,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw6,7,577,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw6,7,3477,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw4,6,334,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw4,6,0259,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw4,6,225,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw4,6,0337,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw2,2,029,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw1,3,1233,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set2,Draw1,4,3345,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set2,Draw1,4,2235,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set2,Draw1,3,235,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw1,2,0389,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set2,Draw1,1,578,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,5,023,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw4,5,2335,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set3,Draw1,1,117,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw2,3,3347,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw5,7,044,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,6,2445,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw4,6,079,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw2,5,236,10,1,1,1,0,0,1,0,0,1,0,0,,4.0,,
Combined,Set1,Draw4,6,0579,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw2,2,036,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw2,2,367,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw7,7,445,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw1,2,3678,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw7,7,334,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw3,7,2344,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,6,2259,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set2,Draw1,4,347,10,1,1,1,0,0,1,0,0,1,0,0,,4.0,,
Combined,Set2,Draw1,4,245,10,1,1,1,0,0,1,0,0,1,0,0,,4.0,,
Midday,Set1,Draw1,2,0368,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw7,7,0359,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw4,5,1477,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw4,5,0235,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set2,Draw1,1,229,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw7,7,044,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,229,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw5,6,0337,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set2,Draw1,2,3599,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw1,3,226,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set3,Draw1,3,699,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set3,Draw1,1,233,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw5,5,266,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw5,5,366,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw4,4,245,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set3,Draw1,1,3678,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set3,Draw1,1,188,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Evening,Set3,Draw1,1,118,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw5,5,669,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw6,6,099,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw2,4,269,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw4,6,445,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw1,3,3699,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw4,7,0349,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw5,6,0224,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set2,Draw1,1,014,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set3,Draw1,1,0368,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Midday,Set3,Draw1,2,356,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,7,347,10,1,1,1,0,0,1,0,0,1,0,0,,4.0,,
Evening,Set1,Draw4,5,2366,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,3,066,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Midday,Set3,Draw1,2,5579,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set3,Draw1,1,0568,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,1,0256,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw7,7,299,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw3,3,004,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw3,3,008,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw6,7,0344,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,7,0244,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw6,6,259,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set2,Draw1,1,089,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set2,Draw1,1,029,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw3,3,069,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw3,3,255,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw3,5,044,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw2,4,133,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw2,3,018,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw1,2,569,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw6,7,0699,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw5,5,004,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw5,5,299,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw2,3,1339,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw2,3,0167,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw1,2,369,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set3,Draw1,2,578,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set3,Draw1,1,0357,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,1,0157,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,5,259,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,689,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw4,4,118,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw4,4,117,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw1,1,079,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw4,7,2236,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,5,299,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw3,4,2246,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,4,3369,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw4,4,788,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw4,4,088,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set2,Draw1,2,7899,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw2,3,0133,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,7,3599,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,7,0569,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw2,2,139,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set3,Draw1,2,258,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,2349,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,7,3469,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,6,233,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw4,6,225,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw4,6,2334,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,3,455,10,1,1,2,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set2,Draw1,2,2339,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set2,Draw1,2,0339,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw2,2,0359,10,1,1,1,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw6,7,2445,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,7,2246,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,7,2236,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,7,0399,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw6,7,2234,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,4,0188,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw1,3,699,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw1,3,225,10,1,1,2,0,0,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw2,3,0336,10,1,1,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw1,1,069,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw1,1,099,10,2,2,2,0,0,1,0,0,1,0,0,,,,
Combined,Set3,Draw1,4,235,10,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw1,1,057,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set3,Draw1,1,5577,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw1,1,499,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw1,3,259,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw1,3,347,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw7,7,4477,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,4,158,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set3,Draw1,4,789,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw1,1,249,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set2,Draw1,2,399,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set2,Draw1,2,799,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set2,Draw1,2,899,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,3,137,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw2,3,039,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw6,7,226,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw6,7,445,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,2,005,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw6,7,344,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set3,Draw1,1,2288,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Evening,Set3,Draw1,2,044,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw1,2,339,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set3,Draw1,1,4488,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw7,7,3344,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw4,6,024,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw4,6,034,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw4,5,335,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw2,4,013,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw2,2,3377,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw6,7,229,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw6,7,044,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw6,7,225,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw3,3,0044,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,4,788,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw2,4,088,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw4,4,189,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw4,6,023,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw5,6,233,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set2,Draw1,2,134,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Midday,Set2,Draw1,3,789,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Combined,Set2,Draw1,2,133,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set2,Draw1,2,588,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw4,4,159,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw2,3,226,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set3,Draw1,1,7799,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,7,234,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw6,7,337,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw6,7,377,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw6,7,225,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw1,3,245,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw5,6,034,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw2,2,068,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,369,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,236,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw2,3,455,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw4,4,134,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw1,1,038,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw5,7,234,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw5,6,337,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw5,6,225,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw5,6,334,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw7,7,0044,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,2,113,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set3,Draw1,2,378,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Evening,Set2,Draw1,1,3344,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,6,445,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw1,2,336,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw1,3,034,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set3,Draw1,3,689,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw7,7,2233,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,6,225,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw5,6,359,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw6,7,299,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw4,6,057,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw3,3,029,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw3,3,012,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw6,7,259,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw1,3,236,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw6,6,024,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw6,6,034,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw1,1,378,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Evening,Set3,Draw1,2,448,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw2,3,699,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw4,4,036,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw3,5,236,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw3,5,256,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw3,6,024,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw6,7,477,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set2,Draw1,2,334,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set2,Draw1,2,339,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw4,6,359,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw3,3,2266,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set2,Draw1,1,249,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set2,Draw1,1,234,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Combined,Set1,Draw2,3,255,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set3,Draw1,3,014,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set2,Draw1,1,1133,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,4,088,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw5,7,239,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set3,Draw1,2,447,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set3,Draw1,2,228,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw7,7,034,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,036,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw3,3,4477,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set2,Draw1,2,699,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw3,3,1133,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,3,3344,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw5,6,445,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw5,7,037,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw5,7,029,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw2,2,259,9,2,2,1,0,0,1,0,0,1,0,0,,,,
Evening,Set1,Draw6,6,4455,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw4,6,337,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw7,7,079,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw3,4,788,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw3,4,778,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw4,5,669,9,1,1,2,0,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw4,4,236,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Evening,Set3,Draw1,3,089,9,1,1,1,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw7,7,359,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set3,Draw1,1,025,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Combined,Set3,Draw1,1,056,9,1,1,2,2,0,1,0,0,1,0,0,,,,
Midday,Set1,Draw1,1,3399,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw5,5,017,9,1,1,1,0,0,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw1,1,8899,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,3,0033,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,3,0088,9,1,1,2,0,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,6,259,9,2,2,1,0,0,1,0,0,1,0,0,,,,
