section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,cons_stub,hot
Evening,Set2,Draw1,6,0229,boxed,12,"R2,R4",False,False,False,False,0
Evening,Set2,Draw1,5,0229,boxed,12,"R2,R4",False,False,False,False,0
Evening,Set2,Draw1,4,229,boxed,12,"R2,R4",False,False,False,False,1
Evening,Set2,Draw1,4,029,straight,12,R4,False,False,False,False,1
Evening,Set2,Draw1,4,088,boxed,12,"R4,R6",False,False,False,False,1
Evening,Set2,Draw1,4,223,straight,12,"R6,R8",False,True,False,False,1
Evening,Set2,Draw1,4,889,straight,12,R8,False,False,False,False,1
Evening,Set2,Draw1,3,889,straight,12,R8,False,False,False,False,1
Evening,Set2,Draw1,2,889,straight,12,R8,False,False,False,False,1
Evening,Set2,Draw1,1,889,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw1,7,388,boxed,12,"R2,R4,R8",True,True,False,False,0
Evening,Set1,Draw1,6,388,boxed,12,"R2,R4,R8",True,True,False,False,0
Evening,Set1,Draw1,6,02299,boxed,12,"R2,R4",False,False,False,False,0
Evening,Set1,Draw1,5,299,boxed,12,"R2,R4",False,False,False,False,1
Evening,Set1,Draw1,5,2299,boxed,12,"R2,R4",False,False,False,False,1
Evening,Set1,Draw1,3,0229,straight,12,R2,False,False,False,False,2
Evening,Set1,Draw1,6,008899,boxed,12,"R4,R6,R8",False,False,False,False,0
Evening,Set1,Draw1,6,088,boxed,12,"R4,R6",False,False,False,False,0
Evening,Set1,Draw1,5,0889,boxed,12,"R4,R6",False,False,False,False,1
Evening,Set1,Draw1,4,0299,boxed,12,"R4,R6",False,False,False,False,1
Evening,Set1,Draw1,4,0889,boxed,12,"R4,R6",False,False,False,False,1
Evening,Set1,Draw1,3,089,boxed,12,"R4,R6",False,False,False,False,2
Evening,Set1,Draw1,2,089,boxed,12,"R4,R6",False,False,False,False,2
Evening,Set1,Draw1,7,8899,straight,12,R8,False,False,False,False,0
Evening,Set1,Draw1,6,08899,straight,12,R8,False,False,False,False,0
Evening,Set1,Draw1,6,8899,straight,12,R8,False,False,False,False,0
Evening,Set1,Draw1,5,899,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw1,5,889,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw1,4,899,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw1,4,889,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw2,6,688,boxed,12,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw2,5,688,boxed,12,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw2,1,0889,straight,12,"R2,R4",False,True,False,False,2
Evening,Set1,Draw2,4,0299,boxed,12,"R4,R6",False,False,False,False,1
Evening,Set1,Draw2,3,0299,boxed,12,"R4,R6",False,False,False,False,1
Evening,Set1,Draw2,5,079,straight,12,"R6,R8",False,True,False,False,0
Evening,Set1,Draw2,4,0788,straight,12,R6,False,False,False,False,1
Evening,Set1,Draw2,3,0788,straight,12,R6,False,False,False,False,1
Evening,Set1,Draw2,2,078,straight,12,R6,False,False,False,False,2
Evening,Set1,Draw2,1,078,straight,12,R6,False,False,False,False,2
Evening,Set1,Draw2,6,08899,straight,12,R8,False,False,False,False,0
Evening,Set1,Draw2,5,08899,straight,12,R8,False,False,False,False,0
Evening,Set1,Draw2,4,8899,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw2,4,0899,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw2,3,8899,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw2,3,0899,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw2,2,899,straight,12,R8,False,False,False,False,2
Evening,Set1,Draw2,2,889,straight,12,R8,False,False,False,False,2
Evening,Set1,Draw2,1,899,straight,12,R8,False,False,False,False,2
Evening,Set1,Draw2,1,889,straight,12,R8,False,False,False,False,2
Evening,Set1,Draw3,3,229,boxed,12,"R2,R4,R6",False,True,False,False,1
Evening,Set1,Draw3,2,088,straight,12,"R2,R4",False,True,False,False,2
Evening,Set1,Draw3,1,0889,straight,12,"R2,R4",False,True,False,False,2
Evening,Set1,Draw3,1,088,straight,12,"R2,R4",False,True,False,False,2
Evening,Set1,Draw3,5,079,straight,12,"R6,R8",False,True,False,False,0
Evening,Set1,Draw3,4,079,straight,12,"R6,R8",False,True,False,False,0
Evening,Set1,Draw3,3,08899,straight,12,R8,False,False,False,False,1
Evening,Set1,Draw3,2,8899,straight,12,R8,False,False,False,False,2
Evening,Set1,Draw3,1,8899,straight,12,R8,False,False,False,False,2
Evening,Set1,Draw4,3,66788,boxed,12,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw4,3,668,boxed,12,"R2,R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw4,1,088,straight,12,"R2,R4",False,True,False,False,2
Evening,Set1,Draw4,4,099,boxed,12,"R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw4,3,7788,straight,12,"R4,R6",False,True,False,False,0
Evening,Set1,Draw4,3,67788,straight,12,"R4,R6",False,True,False,False,0
Evening,Set1,Draw4,3,099,boxed,12,"R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw4,4,0799,straight,12,"R6,R8",False,True,False,False,0
Evening,Set1,Draw4,4,0779,straight,12,"R6,R8",False,True,False,False,0
Evening,Set1,Draw4,3,0799,straight,12,"R6,R8",False,True,False,False,0
Evening,Set1,Draw4,3,0779,straight,12,"R6,R8",False,True,False,False,0
Evening,Set1,Draw4,2,07788,straight,12,R6,False,False,False,False,2
Evening,Set1,Draw4,2,08899,straight,12,R8,False,False,False,False,2
Evening,Set1,Draw5,3,667788,boxed,12,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw5,3,6688,boxed,12,"R2,R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw5,3,688,boxed,12,"R2,R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw5,2,299,boxed,12,"R2,R4,R6",False,True,False,False,2
Evening,Set1,Draw5,2,0299,boxed,12,"R2,R4,R6",False,False,False,False,2
Evening,Set1,Draw5,1,088,straight,12,"R2,R4",False,True,False,False,2
Evening,Set1,Draw5,2,778,straight,12,"R4,R6",False,True,False,False,2
Evening,Set1,Draw5,2,788,straight,12,"R4,R6",False,True,False,False,2
Evening,Set1,Draw5,3,07799,straight,12,"R6,R8",False,True,False,False,0
Evening,Set1,Draw5,2,077,straight,12,"R6,R8",False,True,False,False,2
Evening,Set1,Draw5,2,079,straight,12,"R6,R8",False,True,False,False,2
Evening,Set1,Draw5,1,079,straight,12,"R6,R8",False,True,False,False,2
Evening,Set1,Draw5,1,077,straight,12,"R6,R8",False,True,False,False,2
Evening,Set1,Draw6,1,0099,boxed,12,"R2,R4,R8",False,True,False,False,1
Evening,Set1,Draw7,1,05599,boxed,12,"R2,R4,R6",True,True,False,False,0
Combined,Set3,Draw1,7,079,straight,12,"R6,R8",False,True,False,False,0
Combined,Set3,Draw1,6,079,straight,12,"R6,R8",False,True,False,False,0
Combined,Set3,Draw1,5,079,straight,12,"R6,R8",False,True,False,False,0
Combined,Set3,Draw1,4,039,straight,12,"R6,R8",False,True,False,False,1
Combined,Set2,Draw1,4,079,straight,12,"R6,R8",False,True,False,False,1
Combined,Set1,Draw1,5,299,boxed,12,"R2,R4,R6",False,True,False,False,1
Combined,Set1,Draw1,5,0299,boxed,12,"R2,R4,R6",False,False,False,False,1
Combined,Set1,Draw1,5,0667,boxed,12,"R2,R4,R6",False,True,False,False,1
Combined,Set1,Draw1,5,099,boxed,12,"R4,R6,R8",False,True,False,False,1
Combined,Set1,Draw1,5,0799,straight,12,"R6,R8",False,True,False,False,1
Combined,Set1,Draw2,5,00667,boxed,12,"R2,R4,R6",False,True,False,False,0
Combined,Set1,Draw2,5,0667,boxed,12,"R2,R4,R6",False,True,False,False,0
Combined,Set1,Draw2,4,259,boxed,12,"R2,R4,R6",False,True,False,False,1
Combined,Set1,Draw2,3,069,boxed,12,"R2,R4,R8",False,True,False,False,1
Combined,Set1,Draw3,3,069,boxed,12,"R2,R4,R8",False,True,False,False,1
Combined,Set1,Draw3,2,067,boxed,12,"R2,R4,R6",False,True,False,False,2
Combined,Set1,Draw3,2,079,straight,12,"R6,R8",False,True,False,False,2
Combined,Set1,Draw4,3,059,straight,12,"R2,R4",True,True,False,False,0
Combined,Set1,Draw4,3,0559,boxed,12,"R2,R4,R6",True,True,False,False,0
Combined,Set1,Draw4,2,167,boxed,12,"R2,R4,R6",True,False,False,False,2
Combined,Set1,Draw5,2,1677,boxed,12,"R2,R4,R6",True,False,False,False,2
Combined,Set1,Draw5,2,259,boxed,12,"R2,R4,R6",False,True,False,False,2
Combined,Set1,Draw5,2,077,straight,12,"R6,R8",False,True,False,False,2
Midday,Set3,Draw1,7,249,straight,11,"R2,R6",True,True,False,False,0
Midday,Set3,Draw1,6,249,straight,11,"R2,R6",True,True,False,False,0
Midday,Set3,Draw1,5,249,straight,11,"R2,R6",True,True,False,False,0
Midday,Set2,Draw1,7,2499,straight,11,"R2,R6",True,True,False,False,0
Midday,Set2,Draw1,7,668,boxed,11,"R2,R4,R6,R8",False,True,False,False,0
Midday,Set2,Draw1,6,2499,straight,11,"R2,R6",True,True,False,False,0
Midday,Set2,Draw1,4,1477,boxed,11,"R2,R4",False,False,False,False,1
Midday,Set1,Draw1,7,688,boxed,11,"R2,R4,R6,R8",False,True,False,False,0
Midday,Set1,Draw1,6,177,boxed,11,"R4,R6,R8",False,True,False,False,0
Midday,Set1,Draw2,5,239,boxed,11,"R4,R6,R8",False,True,False,False,0
Midday,Set1,Draw2,4,379,straight,11,"R6,R8",False,True,False,False,1
Midday,Set1,Draw2,4,3779,straight,11,"R6,R8",False,True,False,False,1
Midday,Set1,Draw2,4,779,straight,11,"R6,R8",False,True,False,False,1
Midday,Set1,Draw2,3,379,straight,11,"R6,R8",False,True,False,False,1
Midday,Set1,Draw3,2,1334,boxed,11,"R2,R8",False,False,False,False,2
Midday,Set1,Draw3,1,137,boxed,11,"R2,R6,R8",False,False,False,False,2
Midday,Set1,Draw3,1,134,boxed,11,"R2,R8",False,False,False,False,2
Midday,Set1,Draw3,5,3359,straight,11,"R4,R6",False,True,False,False,0
Midday,Set1,Draw3,4,3359,straight,11,"R4,R6",False,True,False,False,0
Midday,Set1,Draw3,3,359,straight,11,"R4,R6",False,True,False,False,1
Midday,Set1,Draw3,1,347,boxed,11,"R4,R6",False,False,False,False,2
Midday,Set1,Draw4,4,336,boxed,11,"R2,R4,R8",False,True,False,False,0
Midday,Set1,Draw4,3,336,boxed,11,"R2,R4,R8",False,True,False,False,0
Midday,Set1,Draw4,1,136,straight,11,"R2,R8",True,True,False,False,2
Midday,Set1,Draw4,2,3346,boxed,11,"R4,R8",False,False,False,False,2
Midday,Set1,Draw4,2,167,straight,11,R6,True,False,False,False,2
Midday,Set1,Draw4,1,167,straight,11,R6,True,False,False,False,2
Midday,Set1,Draw5,2,133,straight,11,"R2,R8",False,True,False,False,2
Midday,Set1,Draw5,1,136,straight,11,"R2,R8",True,True,False,False,2
Midday,Set1,Draw6,1,366,boxed,11,"R2,R4,R8",False,True,False,False,1
Evening,Set3,Draw1,6,00229,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set3,Draw1,5,00229,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set3,Draw1,4,022,straight,11,R2,False,False,False,False,1
Evening,Set3,Draw1,4,038,boxed,11,"R2,R4",True,False,False,False,1
Evening,Set3,Draw1,4,0038,boxed,11,"R2,R4",True,False,False,False,1
Evening,Set3,Draw1,3,022,straight,11,R2,False,False,False,False,1
Evening,Set3,Draw1,3,038,boxed,11,"R2,R4",True,False,False,False,1
Evening,Set3,Draw1,2,022,straight,11,R2,False,False,False,False,1
Evening,Set3,Draw1,1,022,straight,11,R2,False,False,False,False,1
Evening,Set3,Draw1,7,029,straight,11,R4,False,False,False,False,0
Evening,Set3,Draw1,6,029,straight,11,R4,False,False,False,False,0
Evening,Set3,Draw1,5,029,straight,11,R4,False,False,False,False,0
Evening,Set3,Draw1,7,089,straight,11,R8,False,False,False,False,0
Evening,Set3,Draw1,6,089,straight,11,R8,False,False,False,False,0
Evening,Set3,Draw1,5,089,straight,11,R8,False,False,False,False,0
Evening,Set3,Draw1,4,389,straight,11,R8,True,False,False,False,1
Evening,Set3,Draw1,3,389,straight,11,R8,True,False,False,False,1
Evening,Set2,Draw1,7,229,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set2,Draw1,6,229,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set2,Draw1,5,229,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set2,Draw1,4,022,straight,11,R2,False,False,False,False,1
Evening,Set2,Draw1,4,0388,boxed,11,"R2,R4",True,False,False,False,1
Evening,Set2,Draw1,3,022,straight,11,R2,False,False,False,False,1
Evening,Set2,Draw1,2,022,straight,11,R2,False,False,False,False,1
Evening,Set2,Draw1,7,029,straight,11,R4,False,False,False,False,0
Evening,Set2,Draw1,6,00889,boxed,11,"R4,R6,R8",False,False,False,False,0
Evening,Set2,Draw1,6,029,straight,11,R4,False,False,False,False,0
Evening,Set2,Draw1,6,088,boxed,11,"R4,R6",False,False,False,False,0
Evening,Set2,Draw1,6,009,boxed,11,"R4,R6,R8",False,True,False,False,0
Evening,Set2,Draw1,5,00889,boxed,11,"R4,R6,R8",False,False,False,False,0
Evening,Set2,Draw1,5,029,straight,11,R4,False,False,False,False,0
Evening,Set2,Draw1,5,088,boxed,11,"R4,R6",False,False,False,False,0
Evening,Set2,Draw1,5,009,boxed,11,"R4,R6,R8",False,True,False,False,0
Evening,Set2,Draw1,6,223,straight,11,"R6,R8",False,True,False,False,0
Evening,Set2,Draw1,5,223,straight,11,"R6,R8",False,True,False,False,0
Evening,Set2,Draw1,7,889,straight,11,R8,False,False,False,False,0
Evening,Set2,Draw1,6,889,straight,11,R8,False,False,False,False,0
Evening,Set2,Draw1,6,0889,straight,11,R8,False,False,False,False,0
Evening,Set2,Draw1,5,889,straight,11,R8,False,False,False,False,0
Evening,Set2,Draw1,5,0889,straight,11,R8,False,False,False,False,0
Evening,Set2,Draw1,4,3889,straight,11,R8,True,False,False,False,1
Evening,Set2,Draw1,4,22388,straight,11,R8,True,False,False,False,1
Evening,Set1,Draw1,7,02299,straight,11,R2,False,False,False,False,0
Evening,Set1,Draw1,6,299,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set1,Draw1,6,2299,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set1,Draw1,5,0229,straight,11,R2,False,False,False,False,1
Evening,Set1,Draw1,5,229,boxed,11,"R2,R4",False,False,False,False,1
Evening,Set1,Draw1,5,0388,boxed,11,"R2,R4",True,False,False,False,1
Evening,Set1,Draw1,4,0229,straight,11,R2,False,False,False,False,1
Evening,Set1,Draw1,3,022,straight,11,R2,False,False,False,False,2
Evening,Set1,Draw1,7,099,straight,11,R4,False,False,False,False,0
Evening,Set1,Draw1,7,088,straight,11,R4,False,False,False,False,0
Evening,Set1,Draw1,6,00899,boxed,11,"R4,R6,R8",False,False,False,False,0
Evening,Set1,Draw1,6,0099,boxed,11,"R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw1,5,0299,straight,11,R4,False,False,False,False,1
Evening,Set1,Draw1,5,089,boxed,11,"R4,R6",False,False,False,False,1
Evening,Set1,Draw1,4,089,boxed,11,"R4,R6",False,False,False,False,1
Evening,Set1,Draw1,5,223,straight,11,"R6,R8",False,True,False,False,1
Evening,Set1,Draw1,7,899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw1,7,889,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw1,6,899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw1,6,889,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw1,6,0899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw1,5,38899,straight,11,R8,True,False,False,False,1
Evening,Set1,Draw1,5,22388,straight,11,R8,True,False,False,False,1
Evening,Set1,Draw1,3,228899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw1,3,28899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw1,2,28899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw2,6,02299,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set1,Draw2,6,3688,boxed,11,"R2,R4,R8",True,False,False,False,0
Evening,Set1,Draw2,6,388,boxed,11,"R2,R4,R8",True,True,False,False,0
Evening,Set1,Draw2,5,388,boxed,11,"R2,R4,R8",True,True,False,False,0
Evening,Set1,Draw2,5,02299,boxed,11,"R2,R4",False,False,False,False,0
Evening,Set1,Draw2,5,3688,boxed,11,"R2,R4,R8",True,False,False,False,0
Evening,Set1,Draw2,4,0688,boxed,11,"R2,R4",False,False,False,False,1
Evening,Set1,Draw2,3,0688,boxed,11,"R2,R4",False,False,False,False,1
Evening,Set1,Draw2,1,089,straight,11,"R2,R4",False,True,False,False,2
Evening,Set1,Draw2,6,0788,straight,11,R6,False,False,False,False,0
Evening,Set1,Draw2,5,0788,straight,11,R6,False,False,False,False,0
Evening,Set1,Draw2,4,078,straight,11,R6,False,False,False,False,1
Evening,Set1,Draw2,3,078,straight,11,R6,False,False,False,False,1
Evening,Set1,Draw2,6,0899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw2,6,8899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw2,5,8899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw2,5,0899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw2,4,899,straight,11,R8,False,False,False,False,1
Evening,Set1,Draw2,4,889,straight,11,R8,False,False,False,False,1
Evening,Set1,Draw2,3,899,straight,11,R8,False,False,False,False,1
Evening,Set1,Draw2,3,889,straight,11,R8,False,False,False,False,1
Evening,Set1,Draw3,5,688,boxed,11,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw3,5,388,boxed,11,"R2,R4,R8",True,True,False,False,0
Evening,Set1,Draw3,5,33688,boxed,11,"R2,R4,R8",True,False,False,False,0
Evening,Set1,Draw3,5,3388,boxed,11,"R2,R4,R8",True,True,False,False,0
Evening,Set1,Draw3,4,688,boxed,11,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw3,4,388,boxed,11,"R2,R4,R8",True,True,False,False,0
Evening,Set1,Draw3,4,3688,boxed,11,"R2,R4,R8",True,False,False,False,0
Evening,Set1,Draw3,1,089,straight,11,"R2,R4",False,True,False,False,2
Evening,Set1,Draw3,3,0299,boxed,11,"R4,R6",False,False,False,False,1
Evening,Set1,Draw3,3,0788,straight,11,R6,False,False,False,False,1
Evening,Set1,Draw3,2,078,straight,11,R6,False,False,False,False,2
Evening,Set1,Draw3,1,078,straight,11,R6,False,False,False,False,2
Evening,Set1,Draw3,5,08899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw3,4,08899,straight,11,R8,False,False,False,False,0
Evening,Set1,Draw3,3,8899,straight,11,R8,False,False,False,False,1
Evening,Set1,Draw3,3,0899,straight,11,R8,False,False,False,False,1
Evening,Set1,Draw3,2,899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw3,2,889,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw3,1,899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw3,1,889,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw4,4,6688,boxed,11,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw4,4,36688,boxed,11,"R2,R4,R8",True,False,False,False,0
Evening,Set1,Draw4,4,688,boxed,11,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw4,3,299,boxed,11,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw4,3,02299,boxed,11,"R2,R4,R6",False,False,False,False,0
Evening,Set1,Draw4,3,2299,boxed,11,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw4,1,0788,straight,11,"R2,R4",False,True,False,False,2
Evening,Set1,Draw4,1,0889,straight,11,"R2,R4",False,True,False,False,2
Evening,Set1,Draw4,3,788,straight,11,"R4,R6",False,True,False,False,0
Evening,Set1,Draw4,3,6788,straight,11,"R4,R6",False,True,False,False,0
Evening,Set1,Draw4,3,778,straight,11,"R4,R6",False,True,False,False,0
Evening,Set1,Draw4,4,079,straight,11,"R6,R8",False,True,False,False,0
Evening,Set1,Draw4,4,077,straight,11,"R6,R8",False,True,False,False,0
Evening,Set1,Draw4,3,079,straight,11,"R6,R8",False,True,False,False,0
Evening,Set1,Draw4,3,077,straight,11,"R6,R8",False,True,False,False,0
Evening,Set1,Draw4,2,0778,straight,11,R6,False,False,False,False,2
Evening,Set1,Draw4,1,0778,straight,11,R6,False,False,False,False,2
Evening,Set1,Draw4,2,8899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw4,2,0899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw4,1,8899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw5,3,66788,boxed,11,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw5,3,668,boxed,11,"R2,R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw5,1,0788,straight,11,"R2,R4",False,True,False,False,2
Evening,Set1,Draw5,1,0889,straight,11,"R2,R4",False,True,False,False,2
Evening,Set1,Draw5,3,7788,straight,11,"R4,R6",False,True,False,False,0
Evening,Set1,Draw5,3,67788,straight,11,"R4,R6",False,True,False,False,0
Evening,Set1,Draw5,3,099,boxed,11,"R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw5,3,0799,straight,11,"R6,R8",False,True,False,False,0
Evening,Set1,Draw5,3,0779,straight,11,"R6,R8",False,True,False,False,0
Evening,Set1,Draw5,2,07788,straight,11,R6,False,False,False,False,2
Evening,Set1,Draw5,2,08899,straight,11,R8,False,False,False,False,2
Evening,Set1,Draw6,2,67788,boxed,11,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw6,2,688,boxed,11,"R2,R4,R6,R8",False,True,False,False,0
Evening,Set1,Draw6,1,00889,straight,11,"R2,R4",False,True,False,False,1
Evening,Set1,Draw6,1,099,boxed,11,"R2,R4,R8",False,True,False,False,1
Evening,Set1,Draw6,1,00788,straight,11,"R2,R4",False,True,False,False,1
Evening,Set1,Draw6,1,0088,straight,11,"R2,R4",False,True,False,False,1
Evening,Set1,Draw6,1,009,boxed,11,"R2,R4,R8",False,True,False,False,1
Evening,Set1,Draw6,1,0077,straight,11,"R6,R8",False,True,False,False,1
Evening,Set1,Draw7,1,00599,straight,11,"R2,R4",True,True,False,False,0
Combined,Set3,Draw1,4,029,boxed,11,"R2,R4",False,False,False,False,1
Combined,Set3,Draw1,3,067,boxed,11,"R2,R4,R6",False,True,False,False,1
Combined,Set3,Draw1,3,069,boxed,11,"R4,R8",False,False,False,False,1
Combined,Set3,Draw1,7,0779,straight,11,"R6,R8",False,True,False,False,0
Combined,Set3,Draw1,6,039,straight,11,"R6,R8",False,True,False,False,0
Combined,Set3,Draw1,6,0779,straight,11,"R6,R8",False,True,False,False,0
Combined,Set3,Draw1,5,039,straight,11,"R6,R8",False,True,False,False,0
Combined,Set3,Draw1,5,0779,straight,11,"R6,R8",False,True,False,False,0
Combined,Set2,Draw1,4,067,boxed,11,"R2,R4,R6",False,True,False,False,1
Combined,Set2,Draw1,4,029,boxed,11,"R2,R4,R6",False,False,False,False,1
Combined,Set2,Draw1,6,079,straight,11,"R6,R8",False,True,False,False,0
Combined,Set2,Draw1,5,079,straight,11,"R6,R8",False,True,False,False,0
Combined,Set1,Draw1,6,667,straight,11,"R2,R6",False,True,False,False,0
Combined,Set1,Draw1,5,066,straight,11,"R2,R4",False,True,False,False,1
Combined,Set1,Draw1,4,2669,boxed,11,"R2,R4,R8",False,False,False,False,1
Combined,Set1,Draw1,7,099,boxed,11,"R4,R6,R8",False,True,False,False,0
Combined,Set1,Draw1,6,099,boxed,11,"R4,R6,R8",False,True,False,False,0
Combined,Set1,Draw1,5,06699,boxed,11,"R4,R8",False,False,False,False,1
Combined,Set1,Draw1,7,0799,straight,11,"R6,R8",False,True,False,False,0
Combined,Set1,Draw1,6,0799,straight,11,"R6,R8",False,True,False,False,0
Combined,Set1,Draw1,5,079,straight,11,"R6,R8",False,True,False,False,1
Combined,Set1,Draw2,5,2599,boxed,11,"R2,R4,R6",False,True,False,False,0
Combined,Set1,Draw2,4,066,straight,11,"R2,R4",False,True,False,False,1
Combined,Set1,Draw2,4,059,boxed,11,"R4,R6",True,False,False,False,1
