section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,why
Midday,Set2,Draw1,6,249,straight,10,"R2,R6",True,True,False,False,False,False,False,False,False,0,straight|cov2|span2|vstr2|mirror
Midday,Set2,Draw1,5,4699,straight,10,"R4,R8",True,True,False,False,False,False,False,False,False,0,straight|cov2|vstr2|mirror
Midday,Set1,Draw1,7,2499,straight,10,"R2,R6",True,True,False,False,False,False,False,False,False,0,straight|cov2|vstr2|mirror
Midday,Set1,Draw1,5,1477,boxed,10,"R2,R4",False,False,False,False,False,False,False,False,False,1,boxed|cov2|span3|hot1
Midday,Set1,Draw2,6,177,boxed,10,"R4,R6,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov3|span2
Midday,Set1,Draw2,5,239,boxed,10,"R4,R6,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov3|span3
Midday,Set1,Draw2,5,177,boxed,10,"R4,R6,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov3|span2
Midday,Set1,Draw2,5,2344,straight,10,"R6,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|span2|vstr2
Midday,Set1,Draw2,5,234,straight,10,"R6,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|span3|vstr2
Midday,Set1,Draw3,3,1337,straight,10,R2,False,False,False,False,False,False,False,False,False,1,straight|cov1|span4|hot1
Midday,Set1,Draw3,2,337,straight,10,R2,False,False,False,False,False,False,False,False,False,2,straight|cov1|span4|hot2
Midday,Set1,Draw3,2,134,straight,10,R2,False,False,False,False,False,False,False,False,False,2,straight|cov1|span4|hot2
Midday,Set1,Draw3,5,177,boxed,10,"R4,R6,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov3|span2
Midday,Set1,Draw3,5,359,straight,10,"R4,R6",False,True,False,False,False,False,False,False,False,0,straight|cov2|span3|vstr2
Midday,Set1,Draw3,4,359,straight,10,"R4,R6",False,True,False,False,False,False,False,False,False,0,straight|cov2|span3|vstr2
Midday,Set1,Draw3,4,177,boxed,10,"R4,R6,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov3|span2
Midday,Set1,Draw3,2,335,straight,10,"R4,R6",False,True,False,False,False,False,False,False,False,2,straight|cov2|vstr2|hot2
Midday,Set1,Draw3,2,347,straight,10,R4,False,False,False,False,False,False,False,False,False,2,straight|cov1|span4|hot2
Midday,Set1,Draw3,2,3347,straight,10,R4,False,False,False,False,False,False,False,False,False,2,straight|cov1|span3|hot2
Midday,Set1,Draw3,5,2339,straight,10,"R6,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|span2|vstr2
Midday,Set1,Draw3,5,2334,straight,10,"R6,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|span2|vstr2
Midday,Set1,Draw3,5,23344,straight,10,"R6,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|vstr2
Midday,Set1,Draw3,4,2339,straight,10,"R6,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|span2|vstr2
Midday,Set1,Draw3,4,2334,straight,10,"R6,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|span2|vstr2
Midday,Set1,Draw4,2,455,boxed,10,"R2,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov2|span3|hot2
Midday,Set1,Draw4,2,3367,straight,10,R2,False,False,False,False,False,False,False,False,False,2,straight|cov1|span3|hot2
Midday,Set1,Draw4,2,367,straight,10,R2,False,False,False,False,False,False,False,False,False,2,straight|cov1|span4|hot2
Midday,Set1,Draw4,1,367,straight,10,R2,False,False,False,False,False,False,False,False,False,2,straight|cov1|span4|hot2
Midday,Set1,Draw4,3,334,straight,10,"R4,R6",False,True,False,False,False,False,False,False,False,0,straight|cov2|span3|vstr2
Midday,Set1,Draw4,2,347,straight,10,R4,False,False,False,False,False,False,False,False,False,2,straight|cov1|span4|hot2
Midday,Set1,Draw4,2,3347,straight,10,R4,False,False,False,False,False,False,False,False,False,2,straight|cov1|span3|hot2
