section,set_name,draw_name,column_index,triad,vt_triad,vertical_support,horizontal_span,set_span,variant_echo,has_straight,has_vt_straight,vt_only_lane,col1_arrival,precol1_funnel,ls_col_42,ls2_lane,is_starred,star_count,is_superhot_slot,is_set1,guard_injected,score,reasons
Evening,Set1,Draw4,4,455,15,1,6,3,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Midday,Set1,Draw4,4,005,11,1,2,3,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Evening,Set1,Draw4,4,255,13,1,5,3,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Evening,Set1,Draw4,4,299,35,1,6,3,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Midday,Set1,Draw4,4,445,15,1,2,3,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Midday,Set1,Draw4,4,447,35,1,1,3,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Combined,Set1,Draw4,4,033,14,1,3,1,2,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Combined,Set1,Draw4,4,233,34,1,5,1,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Combined,Set1,Draw4,4,334,45,1,6,2,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Combined,Set1,Draw4,4,336,24,1,6,1,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Combined,Set1,Draw4,4,133,24,1,6,2,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Combined,Set1,Draw4,4,144,25,1,7,3,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Evening,Set1,Draw4,4,699,25,1,6,3,3,1,0,0,0,0,1,0,1,8,0,1,0,11.45,hot8|vertical1|ls_col_42|straight_lane|set1_bonus
Evening,Set1,Draw4,3,077,13,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,077,13,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,179,235,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,179,235,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,179,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,179,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,179,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,246,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,246,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,024,135,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,024,135,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,024,135,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,026,123,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,026,123,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,026,123,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,046,125,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,157,123,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,157,123,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,159,125,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,579,135,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,579,135,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,579,135,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,257,133,0,2,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,177,23,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,177,23,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,178,234,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,178,234,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,178,234,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,178,234,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,178,234,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,779,35,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,779,35,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,016,122,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,016,122,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,017,123,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,017,123,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,017,123,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,027,133,0,2,2,2,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,047,135,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,067,123,0,2,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,067,123,0,2,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,122,23,0,4,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,122,23,0,4,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,124,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,125,123,0,2,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,125,123,0,2,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,126,223,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,126,223,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,129,235,0,5,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,146,225,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,146,225,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,147,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,156,122,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,156,122,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,167,223,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,167,223,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,169,225,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,169,225,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,256,123,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,256,123,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,256,123,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,269,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,269,235,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,467,235,0,5,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,569,125,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,569,125,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,677,23,0,4,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,677,23,0,4,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,679,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,679,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,679,235,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,011,12,0,2,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,011,12,0,2,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,066,12,0,5,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,066,12,0,5,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,112,23,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,112,23,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,115,12,0,5,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,115,12,0,4,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,115,12,0,4,2,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,117,23,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,117,23,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,119,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,119,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,119,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,119,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,358,144,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,466,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,466,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,466,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,566,12,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,566,12,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,667,23,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,669,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,669,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,669,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,669,25,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,013,124,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,018,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,018,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,018,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,018,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,023,134,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,023,134,0,2,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,036,124,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,036,124,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,045,115,0,3,3,2,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,045,115,0,1,3,2,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,068,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,068,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,068,124,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,068,124,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,118,24,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,118,24,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,123,234,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,123,234,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,128,234,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,134,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,134,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,134,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,135,124,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,135,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,135,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,135,124,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,135,124,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,136,224,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,136,224,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,137,234,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,138,244,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,138,244,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,138,244,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,148,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,148,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,158,124,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,158,124,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,158,124,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,168,224,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,168,224,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,168,224,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,168,224,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,189,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,189,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,189,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,189,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,189,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,189,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,234,345,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,234,345,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,236,234,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,236,234,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,236,234,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,238,344,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,239,345,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,268,234,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,289,345,0,4,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,346,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,346,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,346,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,348,445,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,348,445,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,348,445,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,356,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,356,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,356,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,356,124,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,367,234,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,368,244,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,368,244,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,369,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,378,344,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,389,445,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,389,445,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,478,345,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,478,345,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,568,124,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,568,124,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,578,134,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,578,134,0,2,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,668,24,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,668,24,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,678,234,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,678,234,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,689,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,689,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw4,3,689,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,689,245,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,778,34,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,778,34,0,3,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw4,3,789,345,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Midday,Set1,Draw5,3,789,345,0,7,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw4,3,789,345,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Evening,Set1,Draw5,3,789,345,0,5,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
Combined,Set1,Draw5,3,789,345,0,6,3,3,0,0,0,0,0,0,0,1,8,0,1,0,9.25,hot8|set1_bonus
