Section,Set,Draw,Column,Pattern,Score,dbg_vertical_coverage,dbg_permutation_strength,dbg_vtrac_strength,dbg_mirror_bonus,dbg_straight_bonus,dbg_box_bonus,dbg_length_bonus,dbg_hot_zone_points,dbg_nested_cluster_bonus,dbg_consensus_digit_bonus,dbg_hot_zone_consensus_synergy,dbg_horizontal_persistence,dbg_lingering_bonus,dbg_remaining_3value_bonus,dbg_order_persistence
Evening,Set1,Draw1,1,0044588,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw7,7,0334488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,2,113667,28,2,2,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,1136678,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,7,0344889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,7,2344889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,344788,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,034488,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,0034488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,0034889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,11668,28,3,2,2,2,3,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,113778,28,2,2,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw6,6,2234889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,344778,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,4,0033668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,4,1336678,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,4,1233668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw7,7,3344788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw7,7,2334889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw7,7,3344778,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw7,7,2334488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,2,113677,28,2,2,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,1123368,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,2,1224466,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw3,4,002237,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Combined,Set1,Draw5,5,0334488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw5,5,0022388,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw1,1,0022558,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw5,5,3344788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,3,1224667,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set3,Draw1,1,1133678,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,1134468,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set3,Draw1,1,011338,28,2,2,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set2,Draw1,6,02238,28,4,4,1,2,0,1,2,0,6,0,0,,4.0,,
Combined,Set1,Draw5,5,0033448,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw5,5,1122388,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw5,5,1137788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,1,0113366,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw1,1,0022445,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw3,3,0011368,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,4,0011568,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,4,0011358,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw3,3,1136778,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw7,7,0334889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,1144668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw7,7,1337788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,1,1133669,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,1,0116677,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw3,3,0244579,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw3,4,1122368,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,1123778,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,2,1122447,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw2,2,0024579,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw3,3,0245779,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,1122377,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw6,6,0345589,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,4,2233668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw3,3,1223668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw6,6,0013358,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,2,2244667,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,2,1244667,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,2234477,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,0022449,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,137788,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Midday,Set1,Draw3,3,1123668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw6,6,0224459,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw6,6,2244559,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw6,6,0022335,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set2,Draw1,3,1244667,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set2,Draw1,3,1124467,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw5,5,2233448,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw5,5,2233488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw5,5,0223388,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw5,7,2344788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,2244557,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,1122557,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,1,1336677,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,1123668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw3,4,0244779,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,1223668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,1,1133667,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw7,7,2445599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw7,7,3445899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw7,7,3455899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw1,1,2234488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw7,7,3447899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw5,5,0022337,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw4,4,344778,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw2,2,224,27,3,1,2,0,6,1,0,0,1,0,0,2.0,5.0,,3.0
Evening,Set1,Draw4,6,344778,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Midday,Set2,Draw1,4,112667,27,2,2,2,2,0,1,4,0,10,0,0,,2.0,,
Evening,Set1,Draw3,7,44778,27,4,4,1,0,0,1,2,0,6,0,0,,5.0,,
Midday,Set3,Draw1,2,116677,27,1,1,2,2,0,1,4,0,10,0,0,2.0,3.0,,
Midday,Set2,Draw1,2,113668,27,2,2,2,2,0,1,4,0,10,0,0,,2.0,,
Evening,Set1,Draw4,5,344778,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Midday,Set1,Draw5,6,013368,27,3,3,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw5,6,001338,27,3,3,1,2,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw3,3,024459,27,2,2,1,2,0,1,4,0,10,0,0,,,,3.0
Midday,Set1,Draw1,3,112667,27,2,2,2,2,0,1,4,0,10,0,0,,2.0,,
Midday,Set3,Draw1,1,116677,27,1,1,2,2,0,1,4,0,10,0,0,2.0,3.0,,
Evening,Set1,Draw2,2,244,27,3,1,2,0,6,1,0,0,1,0,0,2.0,5.0,,3.0
Combined,Set1,Draw4,5,003378,27,3,3,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw2,2,224455,27,3,2,1,0,3,1,4,0,10,0,0,,,,
Evening,Set1,Draw1,1,224455,27,3,2,1,0,3,1,4,0,10,0,0,,,,
Midday,Set1,Draw4,4,011368,27,2,2,1,2,0,1,4,0,10,0,0,,,,3.0
Midday,Set1,Draw1,5,11226,27,4,4,2,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set2,Draw1,2,011388,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Evening,Set2,Draw1,1,244,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Evening,Set2,Draw1,6,244,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Midday,Set1,Draw1,5,116,26,4,2,2,2,6,1,0,0,1,0,0,,4.0,,
Evening,Set2,Draw1,4,244,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Evening,Set2,Draw1,5,244,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Evening,Set2,Draw1,7,0244,26,4,3,1,0,3,1,0,0,3,0,0,,7.0,,
Midday,Set1,Draw3,5,01136,26,4,3,1,2,3,1,2,0,6,0,0,,,,
Midday,Set3,Draw1,3,113677,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Evening,Set3,Draw1,4,00144,26,4,4,1,0,0,1,2,0,6,0,0,,4.0,,
Midday,Set3,Draw1,4,1166,26,3,2,2,2,3,1,0,0,3,0,0,2.0,5.0,,
Midday,Set3,Draw1,4,116,26,3,2,2,2,3,1,0,0,1,0,0,2.0,7.0,,
Midday,Set3,Draw1,5,116,26,3,2,2,2,3,1,0,0,1,0,0,2.0,7.0,,
Evening,Set2,Draw1,2,244,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Evening,Set2,Draw1,3,244,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Midday,Set1,Draw3,4,011368,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Evening,Set2,Draw1,2,022445,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Midday,Set2,Draw1,2,113778,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw3,7,247,26,4,2,2,2,6,1,0,0,1,0,0,,,4.0,
Midday,Set1,Draw1,6,1226,26,4,4,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw1,2,112267,26,1,1,2,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw2,3,001138,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Evening,Set1,Draw3,3,244,26,3,1,2,0,6,1,0,0,1,0,0,2.0,4.0,,3.0
Combined,Set1,Draw2,3,002238,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Midday,Set1,Draw1,2,112266,26,1,1,2,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw3,6,02247,26,4,3,1,2,3,1,2,0,6,0,0,,,,
Midday,Set2,Draw1,6,116,26,4,2,2,2,6,1,0,0,1,0,0,,4.0,,
Evening,Set1,Draw5,6,344778,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Midday,Set2,Draw1,3,11667,26,3,3,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,4,114667,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Midday,Set2,Draw1,4,112466,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Midday,Set2,Draw1,5,11246,26,4,4,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw2,3,11668,26,3,2,2,2,3,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw5,5,344788,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Midday,Set1,Draw1,2,11667,26,3,3,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw5,6,137788,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set3,Draw1,2,011338,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Evening,Set1,Draw5,5,137788,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Evening,Set1,Draw5,6,344788,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw2,5,0038,26,4,3,2,2,3,1,0,0,3,0,0,,4.0,,
Combined,Set1,Draw2,4,002238,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw3,3,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,4.0,,3.0
Midday,Set1,Draw1,3,114667,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Midday,Set3,Draw1,3,113667,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set2,Draw1,3,112238,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,003368,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw1,2,122466,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw1,3,112246,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,123368,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw1,1,244,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Evening,Set1,Draw1,1,002255,25,2,2,2,2,0,1,4,0,10,0,0,,,,
Combined,Set3,Draw1,1,113368,25,2,2,2,2,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw5,5,022377,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw5,5,122388,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw5,5,223488,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw5,5,223448,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw1,2,114667,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw5,5,244,25,3,1,2,0,6,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw5,5,022388,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,7,126,25,4,4,2,2,0,1,0,0,1,0,0,,3.0,4.0,
Midday,Set2,Draw1,3,112467,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,3,112466,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw5,5,034488,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw3,5,024477,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw4,4,244,25,3,1,2,0,6,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw4,4,113778,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw4,7,13778,25,3,3,1,2,0,1,2,0,6,0,0,,4.0,,
Combined,Set1,Draw1,2,224,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw1,2,112238,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw1,3,224,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw1,4,224,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw1,5,224,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw1,5,02238,25,3,3,1,2,0,1,2,0,6,0,0,,4.0,,
Midday,Set2,Draw1,3,114667,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw2,2,112668,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw2,2,122668,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,113448,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,113468,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,223368,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw4,4,224,25,3,1,2,0,6,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set1,Draw1,2,112247,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw4,7,344778,25,1,1,1,2,0,1,4,0,10,0,0,,4.0,,
Midday,Set3,Draw1,2,113466,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set3,Draw1,2,11366,25,2,1,2,2,3,1,2,0,6,0,0,2.0,2.0,,
Midday,Set3,Draw1,2,136677,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,113668,25,2,2,2,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw2,2,224,25,3,1,2,0,6,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set1,Draw2,2,114668,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,112377,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,234477,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,113678,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,123668,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw4,4,133668,25,2,2,2,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw4,4,002337,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set3,Draw1,2,112377,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set3,Draw1,2,112366,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw1,2,244,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Evening,Set1,Draw1,3,244,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Evening,Set1,Draw1,4,244,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Evening,Set1,Draw1,5,244,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Midday,Set3,Draw1,3,116677,25,1,1,2,2,0,1,4,0,10,0,0,,3.0,,
Evening,Set3,Draw1,2,002445,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set2,Draw1,1,022445,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set2,Draw1,1,002258,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,136678,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,366778,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,344668,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,344778,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,116678,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,116778,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw2,2,001138,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw1,1,224,25,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,
Combined,Set2,Draw1,1,113388,25,2,2,2,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw2,5,11226,25,4,4,2,2,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw2,6,1226,25,4,4,2,2,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw1,1,113668,25,2,2,2,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw5,5,113368,25,2,2,2,2,0,1,4,0,10,0,0,,,,
Midday,Set3,Draw1,6,1126,25,4,4,2,2,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set2,Draw1,3,022378,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set2,Draw1,1,011388,25,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set2,Draw1,6,038,24,4,3,2,2,3,1,0,0,1,0,0,,4.0,,
Midday,Set1,Draw4,4,112368,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Midday,Set1,Draw4,4,122368,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Combined,Set1,Draw5,5,03388,24,3,2,2,2,3,1,2,0,6,0,0,,,,
Midday,Set3,Draw1,4,112466,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw4,5,136,24,3,2,2,2,3,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set1,Draw4,5,112236,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Midday,Set1,Draw4,7,01226,24,4,4,1,2,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw5,5,011338,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw5,5,003788,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw2,5,244,24,3,1,2,0,6,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw2,3,244,24,3,1,2,0,6,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw5,5,011388,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw5,5,223344,24,2,1,1,0,3,1,4,0,10,0,0,,,,
Combined,Set1,Draw5,5,002337,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Combined,Set1,Draw5,6,022378,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw5,5,223348,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Evening,Set1,Draw2,4,244,24,3,1,2,0,6,1,0,0,1,0,0,2.0,5.0,,
Midday,Set3,Draw1,4,166,24,3,2,2,2,3,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw1,2,002445,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw3,3,224,24,3,1,2,0,6,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set3,Draw1,5,1166,24,3,2,2,2,3,1,0,0,3,0,0,,5.0,,
Midday,Set3,Draw1,4,114667,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw2,2,024459,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw4,4,001338,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw1,1,223668,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw2,6,0224,24,4,3,1,0,3,1,0,0,3,0,0,,5.0,,
Combined,Set1,Draw2,5,00238,24,3,3,1,2,0,1,2,0,6,0,0,,3.0,,
Evening,Set3,Draw1,6,0144,24,4,4,1,0,0,1,0,0,3,0,0,2.0,5.0,,
Midday,Set1,Draw1,3,112267,24,1,1,2,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw7,7,344789,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Midday,Set1,Draw1,3,112266,24,1,1,2,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw2,3,112238,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Midday,Set1,Draw2,2,668,24,4,2,2,0,6,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw6,6,223448,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Evening,Set2,Draw1,1,001138,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw6,7,234489,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw1,6,126,24,4,4,2,2,0,1,0,0,1,0,0,2.0,4.0,,
Midday,Set1,Draw1,7,1226,24,4,4,2,2,0,1,0,0,3,0,0,,4.0,,
Combined,Set1,Draw4,4,013368,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw2,2,1168,24,3,2,2,2,3,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw4,5,00338,24,3,2,2,2,3,1,2,0,6,0,0,,,,
Combined,Set1,Draw4,5,003348,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw1,1,113778,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw6,6,244,24,3,1,2,0,6,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,223488,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Evening,Set1,Draw6,6,388,24,3,2,2,2,3,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,223448,24,1,1,1,2,0,1,4,0,10,0,0,,,,3.0
Midday,Set1,Draw1,2,224466,24,2,2,1,0,0,1,4,0,10,0,0,,2.0,,
Evening,Set1,Draw5,7,234488,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw6,6,244,24,3,1,2,0,6,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,5,002338,24,2,2,1,2,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw5,7,344778,24,1,1,1,2,0,1,4,0,10,0,0,,3.0,,
