section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Midday,5688,8.0,17.0,14.0,2,0,1,0,0,0,0,0,0,7,boxed|cov2|hp_repeat4|hot1|perm2|set_chain2;boxed|cov2|hp_repeat4|perm2|set_chain2,set_chain2|hot1x1
Midday,35588,13.0,17.0,14.0,2,0,1,0,0,0,0,0,0,4,straight|cov1|hp_repeat3|mirror|hot1|set_chain2;straight|cov1|hp_repeat3|mirror|set_chain2,set_chain2|hot1x1
Midday,11568,8.0,17.0,14.0,1,1,2,0,0,0,0,1,0,3,straight|cov1|hp_repeat3|mirror|hot1|vtrac_straight;straight|cov1|hp_repeat3|mirror|hot1,draw_chain1|hot1x2|vstrx1
Midday,11558,8.0,17.0,14.0,1,1,2,0,0,0,0,1,0,4,straight|cov1|hp_repeat4|hot1|vtrac_straight;straight|cov1|hp_repeat4|hot1,draw_chain1|hot1x2|vstrx1
Midday,0568,8.0,17.0,14.0,1,2,1,0,0,0,0,2,0,5,straight|cov1|hp_repeat3|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2,draw_chain2|hot1x1|vstrx2
Midday,01158,8.0,17.0,14.0,1,2,1,0,0,0,0,2,0,4,straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2,draw_chain2|hot1x1|vstrx2
Midday,0155,2.0,17.0,13.5,1,3,1,0,0,0,0,2,0,5,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain3|hot1x1|vstrx2
Midday,00244,12.0,17.0,13.0,1,2,0,1,0,0,0,2,0,3,boxed|cov2|hp_repeat2|hot2|perm2|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx2
Midday,3446,24.0,17.0,12.5,3,1,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hidden3v|set_chain3;straight|cov1|hp_repeat2|hidden3v|set_chain3,set_chain3|draw_chain1
Midday,4456,9.0,17.0,12.5,3,1,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hidden3v|set_chain3;straight|cov1|hp_repeat2|hidden3v|set_chain3,set_chain3|draw_chain1
Midday,488,33.0,17.0,12.5,1,1,1,0,1,0,0,2,2,2,straight|cov1|hp_repeat2|hot1|hidden3v|double_mirror|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|double_mirror|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2|dblmirrorx2
Midday,019,9.0,17.0,11.5,1,3,1,0,2,0,0,2,0,3,straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hidden3v|vtrac_straight|draw_chain2,draw_chain3|col1x2|hot1x1|vstrx2
Midday,334488,33.0,16.5,14.5,2,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2,set_chain2
Midday,056,2.0,16.5,13.5,1,2,1,0,0,0,0,2,0,5,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot1x1|vstrx2
Midday,0115,2.0,16.5,13.5,1,2,1,0,0,0,0,2,0,4,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot1x1|vstrx2
Midday,14688,24.0,16.5,13.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Midday,136889,24.0,16.5,13.5,1,3,0,0,1,0,0,1,0,3,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain3|col1x1|vstrx1
Midday,0029,12.0,16.5,12.0,1,2,1,0,2,0,0,1,0,3,boxed|cov2|hp_repeat2|hot1|perm2|draw_chain2;boxed|cov2|hp_repeat2|perm2|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx1
Midday,1346889,24.0,16.0,15.5,1,1,0,0,0,0,0,0,0,1,boxed|cov3|mirror|perm3|hidden3v,draw_chain1
Midday,11268,21.0,16.0,13.5,1,3,0,0,0,0,0,2,0,3,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain3;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Midday,007,3.0,16.0,13.5,1,1,0,0,1,0,0,1,1,1,straight|cov2|vstr2|hidden3v|double_mirror|vtrac_straight,draw_chain1|col1x1|vstrx1|dblmirrorx1
Midday,1158,8.0,16.0,13.0,1,1,2,0,0,0,0,1,0,4,straight|cov1|hp_repeat4|hot1|vtrac_straight;straight|cov1|hp_repeat4|hot1,draw_chain1|hot1x2|vstrx1
Midday,1155,6.0,16.0,13.0,1,1,2,0,0,0,0,1,0,4,straight|cov1|hp_repeat4|hot1|vtrac_straight;straight|cov1|hp_repeat4|hot1,draw_chain1|hot1x2|vstrx1
Midday,015,2.0,16.0,12.5,1,3,1,0,0,0,0,2,0,5,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain3|hot1x1|vstrx2
Midday,4688,24.0,16.0,12.5,1,1,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Midday,2688,21.0,16.0,12.5,1,1,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Midday,0244,12.0,16.0,12.0,1,2,0,1,0,0,0,2,0,3,boxed|cov2|hp_repeat2|hot2|perm2|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx2
Midday,001168,8.0,15.5,15.0,1,1,0,0,0,0,0,0,0,1,boxed|cov3|vstr2|mirror|perm2,draw_chain1
Midday,113468,24.0,15.5,14.5,1,2,0,0,0,0,0,0,0,2,boxed|cov3|mirror|perm3|hidden3v;straight|cov1|mirror|hidden3v,draw_chain2
Midday,33448,33.0,15.5,13.5,2,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2,set_chain2
Midday,33488,33.0,15.5,13.5,2,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2,set_chain2
Midday,001688,8.0,15.5,13.0,1,1,1,0,1,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2,draw_chain1|col1x1|hot1x1
Midday,1145,9.0,15.5,12.5,1,1,2,0,0,0,0,1,0,3,straight|cov1|hp_repeat3|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat3|hot1|hidden3v,draw_chain1|hot1x2|vstrx1
Midday,00112,7.0,15.5,12.5,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx1
Midday,13688,23.0,15.5,12.5,1,3,0,0,1,0,0,1,0,4,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain3|col1x1|vstrx1
Midday,13889,24.0,15.5,12.5,1,3,0,0,1,0,0,1,0,3,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain3|col1x1|vstrx1
Midday,6788,21.0,15.5,11.5,2,1,0,0,1,0,0,1,0,2,straight|cov1|hidden3v|vtrac_straight|set_chain2;boxed|cov2|perm2|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1|vstrx1
Midday,029,12.0,15.5,11.0,1,2,1,0,2,0,0,1,0,3,boxed|cov2|hp_repeat2|hot1|perm2|draw_chain2;boxed|cov2|hp_repeat2|perm2|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx1
Midday,00115568,8.0,15.0,14.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Midday,02556,7.0,15.0,13.5,1,2,0,0,0,0,0,1,0,4,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2|vstrx1
Midday,011255,7.0,15.0,13.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2|vstrx1
Midday,2334488,30.0,15.0,13.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Midday,02455,12.0,15.0,13.0,1,3,0,0,0,0,0,1,0,4,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain3;straight|cov1|mirror|vtrac_straight|draw_chain3,draw_chain3|vstrx1
Midday,0013688,8.0,15.0,13.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,11455,9.0,15.0,12.5,1,1,2,0,0,0,0,0,0,3,boxed|cov2|hp_repeat3|hot1|perm2|hidden3v;boxed|cov2|hp_repeat3|hot1|perm2|hidden3v,draw_chain1|hot1x2
Midday,1268,21.0,15.0,12.5,1,3,0,0,0,0,0,2,0,3,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain3;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain3,draw_chain3|vstrx2
Midday,34588,14.0,15.0,12.0,2,0,1,0,0,0,0,0,0,2,straight|cov1|mirror|hot1|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|hot1x1
Midday,5588,4.0,15.0,12.0,2,0,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|hot1|set_chain2;straight|cov1|hp_repeat3|set_chain2,set_chain2|hot1x1
Midday,34559,14.0,15.0,12.0,2,2,0,0,0,0,0,0,0,3,straight|cov1|mirror|set_chain2|draw_chain2;straight|cov1|mirror|set_chain2|draw_chain2,set_chain2|draw_chain2
Midday,00448,14.0,15.0,12.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Midday,01688,8.0,15.0,12.0,1,2,1,0,1,0,0,0,0,2,boxed|cov2|mirror|hot1|perm2;straight|cov1|mirror,draw_chain2|col1x1|hot1x1
Midday,678,21.0,15.0,10.5,2,2,0,0,1,0,0,1,0,3,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain2|col1x1|vstrx1
Midday,0011255,7.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,1144688,24.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,3348,33.0,14.5,12.5,2,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2,set_chain2
Midday,233688,21.0,14.5,12.5,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2
Midday,01145,9.0,14.5,12.5,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|hot1x1|vstrx1
Midday,136788,21.0,14.5,12.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,013688,8.0,14.5,12.0,1,2,0,0,1,0,0,1,0,2,straight|cov1|mirror|vtrac_straight;straight|cov1|mirror,draw_chain2|col1x1|vstrx1
Midday,0112,7.0,14.5,11.5,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx1
Midday,1488,24.0,14.5,11.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Midday,1388,23.0,14.5,11.5,1,3,0,0,1,0,0,1,0,4,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain3|col1x1|vstrx1
Midday,2368,21.0,14.5,11.5,1,3,0,0,1,0,0,1,0,3,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain3|col1x1|vstrx1
Midday,11346688,24.0,14.0,13.5,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1
Midday,36688,23.0,14.0,13.5,1,1,0,0,0,0,0,0,0,1,boxed|cov3|mirror|perm3|hidden3v,draw_chain1
Midday,13466889,24.0,14.0,13.5,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1
Midday,0011568,8.0,14.0,13.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Midday,0011558,8.0,14.0,13.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Midday,011455,9.0,14.0,12.5,1,1,1,0,0,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2|hidden3v,draw_chain1|hot1x1
Midday,0255,3.0,14.0,12.5,1,3,0,0,0,0,0,0,0,5,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|draw_chain3,draw_chain3
Midday,01255,7.0,14.0,12.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2|vstrx1
Midday,233448,30.0,14.0,12.0,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|set_chain2;straight|cov1|mirror|set_chain2,set_chain2
Midday,001388,8.0,14.0,12.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,003688,8.0,14.0,12.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,4559,15.0,14.0,11.0,2,2,0,0,0,0,0,0,0,3,straight|cov1|mirror|set_chain2|draw_chain2;straight|cov1|mirror|set_chain2|draw_chain2,set_chain2|draw_chain2
Midday,349,34.0,14.0,11.0,2,2,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|mirror|set_chain2|draw_chain2;straight|cov1|hp_repeat2|mirror|set_chain2|draw_chain2,set_chain2|draw_chain2
Midday,3459,14.0,14.0,11.0,2,2,0,0,0,0,0,0,0,3,straight|cov1|mirror|set_chain2|draw_chain2;straight|cov1|mirror|set_chain2|draw_chain2,set_chain2|draw_chain2
Midday,0448,14.0,14.0,11.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Midday,2448,30.0,14.0,11.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Midday,336,23.0,14.0,10.5,2,0,0,0,0,0,0,0,3,3,straight|cov1|hp_repeat2|hidden3v|double_mirror|set_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|set_chain2,set_chain2|dblmirrorx3
Midday,134688,24.0,13.5,12.5,1,2,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Midday,002556,7.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,114468,24.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,001155,2.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,001255,7.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,144688,24.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,116889,24.0,13.5,12.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,1138,18.0,13.5,12.0,1,3,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|mirror|perm2|draw_chain3;straight|cov1|hp_repeat2|mirror|draw_chain3,draw_chain3
Midday,11368,18.0,13.5,12.0,1,3,0,0,0,0,0,0,0,3,boxed|cov2|mirror|perm2|draw_chain3;boxed|cov2|mirror|perm2|draw_chain3,draw_chain3
Midday,3368,23.0,13.5,11.5,2,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2,set_chain2
Midday,23368,21.0,13.5,11.5,2,0,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2
Midday,0145,9.0,13.5,11.5,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|hot1x1|vstrx1
Midday,16788,21.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,23688,21.0,13.5,11.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,3449,34.0,13.5,11.0,2,1,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1
Midday,00188,8.0,13.5,11.0,1,1,1,0,1,0,0,0,0,1,boxed|cov2|hot1|perm2,draw_chain1|col1x1|hot1x1
Midday,01388,8.0,13.5,11.0,1,2,0,0,1,0,0,1,0,2,straight|cov1|mirror|vtrac_straight;straight|cov1|mirror,draw_chain2|col1x1|vstrx1
Midday,03688,8.0,13.5,11.0,1,2,0,0,1,0,0,1,0,2,straight|cov1|mirror|vtrac_straight;straight|cov1|mirror,draw_chain2|col1x1|vstrx1
Midday,5569,9.0,13.5,10.5,2,2,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hidden3v|set_chain2;straight|cov1|hp_repeat2|hidden3v|set_chain2,set_chain2|draw_chain2
Midday,449,35.0,13.5,10.0,2,1,0,0,0,0,0,0,2,2,straight|cov1|mirror|double_mirror|set_chain2;straight|cov1|mirror|double_mirror|set_chain2,set_chain2|draw_chain1|dblmirrorx2
Midday,113,18.0,13.5,10.0,1,3,0,0,0,0,0,0,4,4,straight|cov1|hp_repeat2|double_mirror|draw_chain3;straight|cov1|hp_repeat2|double_mirror|draw_chain3,draw_chain3|dblmirrorx4
Midday,33445588,14.0,13.0,13.0,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,
Midday,3355688,8.0,13.0,13.0,1,0,0,0,0,0,0,0,0,2,boxed|cov2|hp_repeat2|mirror|perm2;straight|cov1|hp_repeat2|mirror,
Midday,34455889,14.0,13.0,13.0,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,
Midday,01445599,9.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Midday,13468899,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Midday,34468899,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Midday,11346889,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Midday,1134688,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1
Midday,3466889,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2|hidden3v,draw_chain1
Midday,11366889,24.0,13.0,12.5,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,draw_chain1
Midday,668,18.0,13.0,12.0,1,1,0,0,0,0,0,0,1,1,boxed|cov3|vstr2|perm2|double_mirror,draw_chain1|dblmirrorx1
Midday,011368,8.0,13.0,12.0,1,2,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|draw_chain2;boxed|cov2|mirror|perm2|draw_chain2,draw_chain2
Midday,002445,12.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Midday,005568,8.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Midday,001158,8.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Midday,002455,12.0,13.0,12.0,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|vstrx1
Midday,01455,9.0,13.0,11.5,1,1,1,0,0,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2|hidden3v,draw_chain1|hot1x1
Midday,23344,30.0,13.0,11.0,2,0,0,0,0,0,0,0,0,2,boxed|cov2|perm2|set_chain2;boxed|cov2|perm2|set_chain2,set_chain2
Midday,00138,8.0,13.0,11.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,34788,30.0,13.0,11.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,134,24.0,13.0,10.5,1,3,1,0,0,0,0,0,0,5,boxed|cov2|hp_repeat2|hot1|perm2|hidden3v|draw_chain2;boxed|cov2|hp_repeat2|perm2|hidden3v|draw_chain2,draw_chain3|hot1x1
Midday,3559,14.0,13.0,10.0,2,2,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|set_chain2;straight|cov1|hp_repeat2|set_chain2,set_chain2|draw_chain2
Midday,459,15.0,13.0,10.0,2,2,0,0,0,0,0,0,0,3,straight|cov1|mirror|set_chain2|draw_chain2;straight|cov1|mirror|set_chain2|draw_chain2,set_chain2|draw_chain2
Midday,0188,8.0,13.0,10.0,1,2,1,0,1,0,0,0,0,2,boxed|cov2|hot1|perm2;straight|cov1,draw_chain2|col1x1|hot1x1
Midday,33446889,24.0,12.5,12.5,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror|hidden3v,
Midday,03445599,14.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Midday,6688,18.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,boxed|cov3|vstr2|perm2,draw_chain1
Midday,11556688,8.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Midday,01135568,8.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,straight|cov1|mirror,draw_chain1
Midday,0024455,12.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1
Midday,0011688,8.0,12.5,12.0,1,1,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,draw_chain1
Midday,13488,24.0,12.5,11.5,1,2,0,0,0,0,0,0,0,2,boxed|cov2|mirror|perm2|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Midday,11348,24.0,12.5,11.5,1,2,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v,draw_chain2
Midday,112368,21.0,12.5,11.5,1,2,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2
Midday,00556,2.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,14468,24.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,00115,2.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,00155,2.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,114488,24.0,12.5,11.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,1368,18.0,12.5,11.0,1,3,0,0,0,0,0,0,0,3,boxed|cov2|mirror|perm2|draw_chain3;boxed|cov2|mirror|perm2|draw_chain3,draw_chain3
Midday,0245,12.0,12.5,11.0,1,2,0,0,0,0,0,1,0,3,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|draw_chain2,draw_chain2|vstrx1
Midday,045,5.0,12.5,10.5,1,1,1,0,0,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|hot1x1|vstrx1
Midday,0138,8.0,12.5,10.0,1,2,0,0,1,0,0,1,0,2,straight|cov1|mirror|vtrac_straight;straight|cov1|mirror,draw_chain2|col1x1|vstrx1
Midday,3478,30.0,12.5,10.0,1,2,0,0,1,0,0,1,0,2,straight|cov1|mirror|vtrac_straight;straight|cov1|mirror,draw_chain2|col1x1|vstrx1
Midday,233,29.0,12.5,9.5,2,0,0,0,0,0,0,0,2,2,straight|cov1|hidden3v|double_mirror|set_chain2;straight|cov1|hidden3v|double_mirror|set_chain2,set_chain2|dblmirrorx2
Midday,569,9.0,12.5,9.5,2,2,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|hidden3v|set_chain2;straight|cov1|hp_repeat2|hidden3v|set_chain2,set_chain2|draw_chain2
Midday,3344558,14.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,
Midday,3445588,14.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,
Midday,23355788,11.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Midday,23344889,30.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,straight|cov1|mirror,
Midday,3445589,14.0,12.0,12.0,1,0,0,0,0,0,0,0,0,1,boxed|cov2|mirror|perm2,
