area,col,degenerate.empty,draw,final.canon3,final.len_is1,final.len_is2,final.len_is3,final.value,final_3canon,method,method.agree_count,methods.core_agreement,methods.early_fraction,mode,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,perm.count,perm.density,post3_span,pre.core3_hint,pre.mirror_pair,pre.orig_unique,score,sec.consensus_any,sec.consensus_strong,sec.pairwise_jaccard,sec.time_to3_max,sec.time_to3_min,section,sequence.steps_kept,sequence.steps_total,set,set.linger,set.memory_strength,set.repeat_new_box,stability.order_cue,stability.survival_frac3,state,tail.exact_len3,tail.final_len,tail.final_unique,tail.unique2,tail.wobble,terminal.is_3value,terminal.len,terminal.len_is1,terminal.len_is2,terminal.len_is3,terminal.unique,terminal.unique_1,terminal.unique_2,time_to_3,time_to_3_fast,traj.early_terminal,traj.first3,traj.reduction_slope,traj.time_to_3,vtrac.hot_source,vtrac.set,vtrac.v_hot,xcol.agree_count
LS1,5,1,Draw1,,1,0,0,*,,D,5,5,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.27777777777777773,2,1,Evening,4,29,Set1,0,0,0,0.5,0.4,Connecticut4,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,D,6,6,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.27777777777777773,3,1,Evening,4,57,Set1,1,1,1,0.5,0.4,Connecticut4,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,E,5,5,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.1111111111111111,7,1,Evening,5,29,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,2,1.5,2,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,E,6,6,1.0,combined,1,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.2222222222222222,4,1,Evening,7,57,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,1,2,1.0,2,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,T,5,5,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,6,100.0,0,0,0.27777777777777773,2,1,Evening,6,29,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1.2,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,T,6,6,1.0,combined,1,0,0,0,0.0,0.0,12.0,0,1,6,100.0,0,0,0.27777777777777773,3,1,Evening,6,57,Set1,0,0,0,0.3333333333333333,0.4,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1.2,1,derived_from_DR,,0.0,1
LS1,7,0,Draw1,224,0,0,1,224,224,A,4,4,1.0,own,1,0,0,2,3.0,0.5,2.0,0,1,9,100.0,0,0,0.39999999999999997,4,2,Combined,6,29,Set3,0,0,0,0.5,0.3333333333333333,Connecticut4,1,3,2,1,1,1,3,0,0,1,2,0,1,3,1,1,3,1.8,3,derived_from_DR,35,0.7274368231046932,0
LS1,7,0,Draw1,224,0,0,1,224,224,A,5,5,0.8333333333333334,combined,1,0,0,2,3.0,0.5,4.0,0,1,9,100.0,0,0,0.6666666666666666,5,2,Combined,10,57,Set3,0,0,0,0.5,0.3333333333333333,Connecticut4,1,3,2,1,3,1,3,0,0,1,2,0,1,5,0,0,5,1.0,5,derived_from_DR,35,0.7274368231046932,0
LS1,7,1,Draw1,,0,0,0,,,B,4,4,1.0,own,0,0,0,0,0.0,0.0,5.0,0,1,9,100.0,0,0,0.3,3,2,Combined,8,8,Set3,0,0,0,0.25,0.3333333333333333,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.7142857142857142,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,B,5,5,0.8333333333333334,combined,0,0,0,0,0.0,0.0,8.0,0,1,9,100.0,0,0,0.7777777777777777,2,2,Combined,7,11,Set3,0,0,0,0.25,0.3333333333333333,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,C,4,4,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,9,100.0,0,0,0.25,3,1,Combined,5,6,Set3,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,C,5,5,0.8333333333333334,combined,1,0,0,0,0.0,0.0,8.0,0,1,9,100.0,0,0,0.611111111111111,2,1,Combined,6,10,Set3,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.4,1,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,D,4,4,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,9,100.0,0,0,0.39999999999999997,3,1,Combined,7,8,Set3,0,0,0,0.25,0.3333333333333333,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,D,5,5,0.8333333333333334,combined,1,0,0,0,0.0,0.0,9.0,0,1,9,100.0,0,0,0.7777777777777777,2,1,Combined,7,11,Set3,0,0,0,0.25,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,E,4,4,1.0,own,0,0,0,0,0.0,0.0,9.0,0,1,9,100.0,0,0,0.47222222222222215,3,3,Combined,10,13,Set3,0,0,0,0.25,0.2222222222222222,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.3333333333333333,3,derived_from_DR,,0.0,1
LS1,7,1,Draw1,,0,0,0,,,E,5,5,0.8333333333333334,combined,0,0,0,0,0.0,0.0,10.0,0,1,9,100.0,0,0,0.5,4,3,Combined,11,14,Set3,0,0,0,0.2,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.2,3,derived_from_DR,,0.0,0
LS1,7,0,Draw1,22,0,1,0,22,22,T,4,4,1.0,own,1,0,0,0,1.0,0.5,4.0,0,1,9,100.0,0,0,0.25,3,1,Combined,5,29,Set3,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,2,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,2.5,1,derived_from_DR,3,1.0,0
LS1,7,0,Draw1,22,0,1,0,22,22,T,5,5,0.8333333333333334,combined,1,0,0,0,1.0,0.5,8.0,0,1,9,100.0,0,0,0.611111111111111,2,1,Combined,6,57,Set3,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,2,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,3,1.0,0
LS1,6,0,Draw1,22,0,1,0,22,22,A,4,4,1.0,own,1,0,0,0,1.0,0.5,4.0,0,1,6,100.0,0,0,0.15,4,1,Combined,5,29,Set3,0,0,0,0.3333333333333333,0.5,Connecticut4,1,2,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,1.75,1,derived_from_DR,3,1.0,0
LS1,6,0,Draw1,22,0,1,0,22,22,A,3,3,1.0,combined,1,0,0,0,1.0,0.5,8.0,0,1,6,100.0,0,0,0.3333333333333333,2,1,Combined,6,57,Set3,0,0,0,0.3333333333333333,0.5,Connecticut4,1,2,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,1.4,1,derived_from_DR,3,1.0,0
LS1,6,1,Draw1,,0,0,0,,,B,4,4,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,6,100.0,0,0,0.13333333333333333,3,1,Combined,7,8,Set3,0,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,B,3,3,1.0,combined,1,0,0,0,0.0,0.0,9.0,0,1,6,100.0,0,0,0.3,2,1,Combined,6,11,Set3,0,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,C,4,4,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.1111111111111111,3,1,Combined,4,6,Set3,0,0,0,0.5,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,C,3,3,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,1,6,100.0,0,0,0.5555555555555555,2,1,Combined,4,10,Set3,0,0,0,0.5,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,D,4,4,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,6,100.0,0,0,0.19444444444444442,3,1,Combined,6,8,Set3,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,D,3,3,1.0,combined,1,0,0,0,0.0,0.0,9.0,0,1,6,100.0,0,0,0.5,2,1,Combined,5,11,Set3,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,E,4,4,1.0,own,0,0,0,1,0.0,0.0,9.0,0,1,6,100.0,0,0,0.2333333333333333,3,2,Combined,10,13,Set3,0,0,0,0.25,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.0,3,derived_from_DR,,0.0,1
LS1,6,1,Draw1,,0,0,0,,,E,3,3,1.0,combined,0,0,0,1,0.0,0.0,11.0,0,1,6,97.775,0,0,0.3,2,2,Combined,9,14,Set3,0,0,0,0.2,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.125,2,derived_from_DR,,0.0,0
LS1,6,0,Draw1,22,0,1,0,22,22,T,4,4,1.0,own,1,0,0,0,1.0,0.5,4.0,0,1,6,100.0,0,0,0.1111111111111111,3,1,Combined,4,29,Set3,0,0,0,0.5,0.3333333333333333,Connecticut4,1,2,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,2.3333333333333335,1,derived_from_DR,3,1.0,0
LS1,6,0,Draw1,22,0,1,0,22,22,T,3,3,1.0,combined,1,0,0,0,1.0,0.5,8.0,0,1,6,100.0,0,0,0.5555555555555555,2,1,Combined,4,57,Set3,0,0,0,0.5,0.3333333333333333,Connecticut4,1,2,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,2.3333333333333335,1,derived_from_DR,3,1.0,0
LS1,5,0,Draw1,22,0,1,0,22,22,A,3,3,1.0,own,1,0,0,0,1.0,0.5,1.0,0,1,5,100.0,0,0,0.08333333333333333,4,1,Combined,3,29,Set3,0,0,0,0.5,0.4,Connecticut4,1,2,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,2.5,1,derived_from_DR,3,1.0,0
LS1,5,0,Draw1,22,0,1,0,22,22,A,3,3,1.0,combined,1,0,0,0,1.0,0.5,2.0,0,1,5,100.0,0,0,0.16666666666666666,2,1,Combined,4,57,Set3,0,0,0,0.5,0.4,Connecticut4,1,2,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,1.6666666666666667,1,derived_from_DR,3,1.0,0
LS1,5,1,Draw1,,0,0,0,,,B,3,3,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,5,100.0,0,0,0.08333333333333333,3,1,Combined,5,6,Set3,0,0,0,0.3333333333333333,0.4,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.75,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,B,3,3,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,1,5,100.0,0,0,0.15,2,1,Combined,5,10,Set3,0,0,0,0.3333333333333333,0.4,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.75,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,C,3,3,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,5,86.79999999999998,0,0,0.0,3,1,Combined,4,6,Set3,0,0,0,0.5,0.2,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.3333333333333335,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,C,3,3,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,1,5,88.18888888888887,0,0,0.27777777777777773,2,1,Combined,4,10,Set3,0,0,0,0.5,0.2,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.3333333333333335,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,D,3,3,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,5,82.83333333333333,0,0,0.0,3,1,Combined,6,8,Set3,0,0,0,0.3333333333333333,0.2,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,D,3,3,1.0,combined,1,0,0,0,0.0,0.0,9.0,0,1,5,85.13333333333333,0,0,0.25,2,1,Combined,5,11,Set3,0,0,0,0.3333333333333333,0.2,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1.75,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,E,3,3,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,5,100.0,0,0,0.20000000000000004,3,1,Combined,8,8,Set3,0,0,0,0.2,0.6,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,0,0,0,,,E,3,3,1.0,combined,1,0,0,0,0.0,0.0,9.0,0,1,5,100.0,0,0,0.20000000000000004,2,1,Combined,7,11,Set3,0,0,0,0.2,0.6,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.1666666666666667,1,derived_from_DR,,0.0,0
LS1,5,0,Draw1,22,0,1,0,22,22,T,3,3,1.0,own,1,0,0,0,1.0,0.5,1.0,0,1,5,100.0,0,0,0.08333333333333333,3,1,Combined,3,29,Set3,0,0,0,0.5,0.4,Connecticut4,1,2,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,2.5,1,derived_from_DR,3,1.0,0
LS1,5,0,Draw1,22,0,1,0,22,22,T,3,3,1.0,combined,1,0,0,0,1.0,0.5,2.0,0,1,5,100.0,0,0,0.15,2,1,Combined,4,57,Set3,0,0,0,0.5,0.4,Connecticut4,1,2,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,1.6666666666666667,1,derived_from_DR,3,1.0,0
LS1,7,0,Draw1,224,0,0,1,224,224,A,3,3,1.0,own,1,0,0,1,3.0,0.5,3.0,0,1,7,100.0,0,0,0.39999999999999997,4,2,Combined,6,29,Set2,0,0,0,0.5,0.42857142857142855,Connecticut4,1,3,2,1,2,1,3,0,0,1,2,0,1,2,1,1,2,1.6,2,derived_from_DR,35,0.7274368231046932,0
LS1,7,0,Draw1,224,0,0,1,224,224,A,5,5,1.0,combined,1,0,0,1,3.0,0.5,6.0,0,1,7,100.0,1,1,1.0,3,2,Combined,10,57,Set2,0,0,0,0.5,0.42857142857142855,Connecticut4,1,3,2,1,5,1,3,0,0,1,2,0,1,3,1,1,3,0.8888888888888888,3,derived_from_DR,35,0.7274368231046932,0
LS1,7,1,Draw1,,0,0,0,,,B,3,3,1.0,own,0,0,0,0,0.0,0.0,5.0,0,1,7,100.0,0,0,0.47222222222222215,3,2,Combined,7,8,Set2,0,0,0,0.3333333333333333,0.2857142857142857,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.8333333333333333,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,B,5,5,1.0,combined,0,0,0,0,0.0,0.0,8.0,0,1,7,100.0,1,1,1.0,2,2,Combined,7,11,Set2,0,0,0,0.25,0.42857142857142855,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.8333333333333333,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,C,3,3,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,7,100.0,0,0,0.25,3,1,Combined,5,6,Set2,0,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.75,1,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,C,5,5,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,1,7,100.0,0,0,0.611111111111111,2,1,Combined,6,10,Set2,0,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.2,1,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,D,3,3,1.0,own,0,0,0,0,0.0,0.0,5.0,0,1,7,100.0,0,0,0.37222222222222223,3,2,Combined,7,8,Set2,0,0,0,0.3333333333333333,0.2857142857142857,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.8333333333333333,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,D,5,5,1.0,combined,0,0,0,0,0.0,0.0,8.0,0,1,7,100.0,0,0,0.7777777777777777,2,2,Combined,7,11,Set2,0,0,0,0.25,0.42857142857142855,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.8333333333333333,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,E,3,3,1.0,own,0,0,0,0,0.0,0.0,9.0,0,1,7,80.63095238095238,0,0,0.39999999999999997,4,3,Combined,10,13,Set2,0,0,0,0.25,0.42857142857142855,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1.2222222222222223,3,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,E,5,5,1.0,combined,0,0,0,0,0.0,0.0,10.0,0,1,7,100.0,0,0,0.39999999999999997,6,3,Combined,10,14,Set2,0,0,0,0.2,0.42857142857142855,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.2222222222222223,3,derived_from_DR,,0.0,0
LS1,7,0,Draw1,22,0,1,0,22,22,T,3,3,1.0,own,1,0,0,0,1.0,0.5,4.0,0,1,7,100.0,0,0,0.25,3,1,Combined,5,29,Set2,0,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,1,2,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,2.25,1,derived_from_DR,3,1.0,0
LS1,7,0,Draw1,22,0,1,0,22,22,T,5,5,1.0,combined,1,0,0,0,1.0,0.5,8.0,0,1,7,100.0,0,0,0.611111111111111,2,1,Combined,6,57,Set2,0,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,1,2,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,1.8,1,derived_from_DR,3,1.0,0
LS1,6,0,Draw1,224,0,0,1,224,224,A,2,2,1.0,own,1,0,0,0,3.0,0.5,1.0,0,1,6,100.0,0,0,0.3,4,1,Combined,3,29,Set2,0,0,0,0.5,0.5,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,3.0,1,derived_from_DR,35,0.7274368231046932,0
LS1,6,0,Draw1,224,0,0,1,224,224,A,3,3,1.0,combined,1,0,0,0,3.0,0.5,2.0,0,1,6,100.0,0,0,0.39999999999999997,2,1,Combined,4,57,Set2,0,0,0,0.5,0.5,Connecticut4,1,3,2,1,1,1,3,0,0,1,2,0,1,1,1,1,1,2.0,1,derived_from_DR,35,0.7274368231046932,0
LS1,6,1,Draw1,,0,0,0,,,B,2,2,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,6,79.08333333333331,0,0,0.3,3,1,Combined,5,6,Set2,0,0,0,0.3333333333333333,0.5,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,B,3,3,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,1,6,100.0,0,0,0.47222222222222215,2,1,Combined,6,10,Set2,0,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,C,2,2,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,6,95.47222222222219,0,0,0.1111111111111111,3,1,Combined,5,6,Set2,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,C,3,3,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,1,6,100.0,0,0,0.2222222222222222,2,1,Combined,6,10,Set2,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,D,2,2,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,6,75.16666666666666,0,0,0.08333333333333333,3,1,Combined,7,8,Set2,0,0,0,0.25,0.5,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,D,3,3,1.0,combined,1,0,0,0,0.0,0.0,9.0,0,1,6,100.0,0,0,0.16666666666666666,2,1,Combined,7,11,Set2,0,0,0,0.2,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,E,2,2,1.0,own,0,0,0,0,0.0,0.0,5.0,0,1,6,85.27380952380952,0,0,0.2333333333333333,3,2,Combined,8,8,Set2,0,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.2857142857142858,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,E,3,3,1.0,combined,0,0,0,0,0.0,0.0,8.0,0,1,6,100.0,0,0,0.39999999999999997,4,2,Combined,8,11,Set2,0,0,0,0.2,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.2857142857142858,2,derived_from_DR,,0.0,0
LS1,6,0,Draw1,224,0,0,1,224,224,T,2,2,1.0,own,1,0,0,0,3.0,0.5,0.0,0,1,6,100.0,0,0,0.2222222222222222,3,1,Combined,2,29,Set2,0,0,0,1.0,0.3333333333333333,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,6.0,1,derived_from_DR,35,0.7274368231046932,0
LS1,6,0,Draw1,224,0,0,1,224,224,T,3,3,1.0,combined,1,0,0,0,3.0,0.5,0.0,0,1,6,100.0,0,0,0.2888888888888889,2,1,Combined,2,57,Set2,0,0,0,1.0,0.3333333333333333,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,6.0,1,derived_from_DR,35,0.7274368231046932,0
LS1,5,0,Draw1,224,0,0,1,224,224,A,5,5,1.0,own,1,0,0,0,3.0,0.5,0.0,0,0,4,100.0,0,0,0.2333333333333333,1,1,Combined,2,29,Set2,0,0,0,1.0,0.5,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,3.0,1,derived_from_DR,35,0.7274368231046932,0
LS1,5,0,Draw1,224,0,0,1,224,224,A,5,5,1.0,combined,1,0,0,0,3.0,0.5,0.0,0,0,4,100.0,0,0,0.2333333333333333,1,1,Combined,2,57,Set2,0,0,0,1.0,0.5,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,3.0,1,derived_from_DR,35,0.7274368231046932,0
LS1,5,1,Draw1,,0,0,0,,,B,5,5,1.0,own,1,0,0,0,0.0,0.0,4.0,0,0,4,100.0,0,0,0.27777777777777773,1,1,Combined,5,6,Set2,0,0,0,0.3333333333333333,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,B,5,5,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,0,4,100.0,0,0,0.27777777777777773,1,1,Combined,6,10,Set2,0,0,0,0.3333333333333333,0.5,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.2,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,C,5,5,1.0,own,1,0,0,0,0.0,0.0,4.0,0,0,4,100.0,0,0,0.27777777777777773,1,1,Combined,5,6,Set2,0,0,0,0.3333333333333333,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,C,5,5,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,0,4,100.0,0,0,0.27777777777777773,1,1,Combined,6,10,Set2,0,0,0,0.3333333333333333,0.5,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.2,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,D,5,5,1.0,own,1,0,0,0,0.0,0.0,6.0,0,0,4,100.0,0,0,0.2222222222222222,1,1,Combined,7,8,Set2,0,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,D,5,5,1.0,combined,1,0,0,0,0.0,0.0,9.0,0,0,4,100.0,0,0,0.2222222222222222,1,1,Combined,7,11,Set2,0,0,0,0.25,0.5,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,E,5,5,1.0,own,1,0,0,0,0.0,0.0,6.0,0,0,4,100.0,0,0,0.5,1,1,Combined,7,8,Set2,0,0,0,0.25,0.75,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,0,0,0,,,E,5,5,1.0,combined,1,0,0,0,0.0,0.0,9.0,0,0,4,100.0,0,0,0.5,1,1,Combined,7,11,Set2,0,0,0,0.2,0.75,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
